NODE	2	3	4	5	6	7	8	9	10	11	12	13	14	
N1	1.90167e-008	0.0804167	1.69539e-006	3.36502e-008	0.919448	0.000133567	8.64494e-009	2.54819e-012	3.96544e-018	1.48826e-019	1.28815e-013	1.03243e-018	9.94819e-021	
N2	3.58225e-009	0.00727005	8.19456e-008	3.56479e-007	0.992723	5.97712e-006	1.78185e-010	1.49103e-013	5.20569e-014	6.34257e-014	1.89092e-007	2.29046e-012	1.6811e-014	
N3	3.38009e-010	0.00115108	9.61036e-009	2.54714e-007	0.998845	3.04462e-006	1.53016e-011	3.57057e-014	5.39092e-014	1.04996e-012	2.45245e-007	1.94753e-012	1.85929e-014	
N4	2.75497e-013	1.01791e-005	1.89828e-010	5.53975e-008	0.999989	5.54597e-007	5.83634e-013	1.44582e-016	3.01473e-018	5.10107e-012	2.77898e-007	5.01825e-013	2.87947e-016	
N5	6.85288e-015	9.9399e-007	4.01495e-012	2.4469e-007	0.999998	8.94922e-008	6.77605e-015	1.46914e-017	1.02089e-015	3.29507e-010	2.78817e-007	5.24481e-014	1.23423e-016	
N6	4.79474e-017	5.94014e-008	2.14301e-013	4.52038e-008	1	1.67749e-008	1.88933e-016	3.06787e-016	7.71769e-014	3.41936e-010	2.78995e-007	9.47078e-015	8.87789e-018	
N7	8.45939e-019	2.7127e-010	2.11419e-013	2.33962e-007	0.0826424	4.73619e-009	3.83319e-016	2.75492e-015	3.62444e-007	0.137122	0.780235	5.0956e-008	8.62856e-011	
N8	3.69228e-020	2.05233e-011	8.38037e-013	1.89355e-006	0.0433081	8.94112e-010	5.65961e-017	5.98337e-013	8.89744e-007	0.142451	0.814238	3.83336e-008	1.55876e-011	
N9	1.56891e-018	2.11958e-010	1.67599e-012	5.57693e-010	0.0063859	1.79138e-009	6.22898e-014	1.4905e-012	2.01258e-009	0.00415064	0.989427	3.56394e-005	5.13473e-007	
N10	1.3395e-019	1.11881e-011	3.42869e-014	3.78095e-011	0.0018973	3.3643e-010	2.63289e-016	6.00993e-015	2.82969e-010	0.00390666	0.994192	3.59463e-006	1.09878e-008	
N11	1.36456e-022	8.88738e-014	2.30054e-016	5.47879e-011	2.99146e-005	2.52225e-012	2.2383e-018	2.66062e-015	4.39291e-010	0.00655231	0.993417	4.61032e-007	4.56632e-010	
Atrachelacris_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
Ommexecha_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	
N12	3.0811e-022	1.57037e-013	5.49616e-016	9.65006e-011	4.82987e-005	5.47185e-012	4.67899e-018	4.63539e-015	6.57964e-010	0.00628959	0.993662	5.84229e-007	8.95266e-010	
Leiotettix_pulcher	0	0	0	0	0	0	0	0	0	1	0	0	0	
