NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
N1	0.130525	0.127218	0.120888	0.11199	0.101108	0.0889047	0.0760581	0.0632102	0.0509262	0.0396692	0.0297822	0.0214752	0.0148183	0.00974801	0.00609109	0.00360235	0.00200962	0.00105416	0.000518449	0.000238446	0.000102319	4.0883e-005	1.51852e-005	5.23604e-006	1.67434e-006	4.96215e-007	1.36277e-007	3.47012e-008	8.20636e-009	1.80874e-009	3.74215e-010	7.37448e-011	1.42831e-011	2.91683e-012	7.34359e-013	3.07814e-013	
N2	0.141272	0.12998	0.118896	0.107683	0.096134	0.0842997	0.0724637	0.0610327	0.049518	0.0393453	0.0299986	0.0224111	0.0159719	0.0111844	0.00741211	0.00486931	0.00299633	0.00186778	0.00107616	0.000656806	0.00036323	0.000228254	0.000125274	8.38393e-005	4.64383e-005	3.26273e-005	1.79419e-005	1.26707e-005	6.81943e-006	4.76318e-006	2.54859e-006	1.8314e-006	1.11125e-006	9.69784e-007	8.59706e-007	1.07316e-006	
N3	0.10629	0.102087	0.100497	0.0992498	0.0964408	0.0910932	0.0832892	0.0738161	0.0626047	0.0516841	0.0407734	0.0311211	0.0224362	0.0154789	0.00997307	0.0061084	0.00347235	0.00187386	0.000936563	0.000445321	0.000196145	8.25255e-005	3.22171e-005	1.20773e-005	4.21504e-006	1.42058e-006	4.47631e-007	1.36871e-007	3.93238e-008	1.09953e-008	2.90305e-009	7.47942e-010	1.84061e-010	4.51394e-011	1.13798e-011	3.85368e-012	
N4	0.153389	0.141929	0.131157	0.119957	0.107296	0.092731	0.0766278	0.0600298	0.044008	0.0302469	0.0192932	0.011443	0.006258	0.00316357	0.00146805	0.000627682	0.000245822	8.8652e-005	2.92801e-005	8.92083e-006	2.49226e-006	6.44697e-007	1.53231e-007	3.39146e-008	6.9127e-009	1.32291e-009	2.33677e-010	3.92585e-011	6.11789e-012	9.31696e-013	1.34793e-013	2.0366e-014	3.12175e-015	5.35387e-016	9.87546e-017	2.84211e-017	
Cryptocercus_primarius	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cryptocercus_relictus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cryptocercus_punctulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.102301	0.0959393	0.091021	0.0868417	0.0828171	0.0785546	0.0738531	0.0686609	0.0618886	0.0549091	0.0469312	0.039356	0.0316177	0.0248966	0.0187032	0.0137941	0.00967709	0.00669204	0.00439182	0.00285838	0.00176158	0.00108461	0.000630777	0.00036947	0.000204191	0.000114651	6.07976e-005	3.30587e-005	1.70905e-005	9.14325e-006	4.70988e-006	2.53637e-006	1.35359e-006	7.83868e-007	4.98383e-007	4.07946e-007	
N6	0.0288349	0.0295605	0.032749	0.0379173	0.0446995	0.0527892	0.0618383	0.0713267	0.0788869	0.0846235	0.0856016	0.0831295	0.0752455	0.0651615	0.052215	0.0401022	0.0283516	0.0193185	0.0120613	0.00731966	0.00404949	0.00220067	0.00108334	0.000529913	0.00023352	0.000103513	4.11811e-005	1.67037e-005	6.11245e-006	2.3154e-006	8.03716e-007	2.92282e-007	1.00277e-007	3.6743e-008	1.42216e-008	7.99522e-009	
N7	0.0119437	0.012803	0.0154128	0.0199478	0.0267019	0.0358934	0.0474465	0.0608334	0.0739984	0.0861668	0.0942882	0.098076	0.0949105	0.0866168	0.0726867	0.0572292	0.0410303	0.0276556	0.0168637	0.00977594	0.00509795	0.00258109	0.00116616	0.000527536	0.000210339	8.71232e-005	3.11795e-005	1.20114e-005	3.9304e-006	1.43283e-006	4.47351e-007	1.6167e-007	5.31414e-008	2.05758e-008	8.01052e-009	4.4318e-009	
N8	0.00481587	0.005592	0.00770121	0.0117132	0.0185901	0.0295578	0.0456592	0.0669132	0.0906926	0.113012	0.12713	0.128776	0.11572	0.0922871	0.0645251	0.0397218	0.0213059	0.0100429	0.00411678	0.00148778	0.000468004	0.000130845	3.19225e-005	7.01793e-006	1.35094e-006	2.39381e-007	3.72849e-008	5.52131e-009	7.25245e-010	9.5149e-011	1.13676e-011	1.43087e-012	1.68587e-013	2.0726e-014	2.4137e-015	3.99938e-016	
N9	0.0039768	0.00472125	0.00682252	0.0110013	0.01826	0.0295196	0.045164	0.0647487	0.0865103	0.10765	0.123005	0.127597	0.11803	0.0967405	0.0693971	0.0437347	0.0239406	0.0115806	0.00485153	0.00185083	0.000610438	0.000202147	5.73348e-005	2.0135e-005	5.55233e-006	2.21659e-006	5.80035e-007	2.23246e-007	5.11775e-008	1.71923e-008	3.38629e-009	9.9303e-010	1.84883e-010	5.51267e-011	1.43982e-011	7.3759e-012	
Blatta_orientalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.00308491	0.00430893	0.00800875	0.016718	0.0343402	0.0640158	0.103682	0.142713	0.164759	0.159204	0.128238	0.0863156	0.0485132	0.0228804	0.00906168	0.00303496	0.000860368	0.000208468	4.31652e-005	7.75096e-006	1.20321e-006	1.65629e-007	2.00158e-008	2.22905e-009	2.22503e-010	2.176e-011	1.94068e-012	1.80927e-013	1.53263e-014	1.40464e-015	1.16055e-016	1.03612e-017	8.37903e-019	7.0485e-020	5.47487e-021	5.90988e-022	
Periplaneta_australasiae	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Periplaneta_fuliginosa	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.00523374	0.00607787	0.00845217	0.0130804	0.0211141	0.0338926	0.0522829	0.0755899	0.100368	0.121019	0.130965	0.126496	0.108274	0.0819695	0.0546144	0.0320629	0.0165112	0.00750018	0.00298501	0.00105748	0.000328179	9.36558e-005	2.3413e-005	6.02482e-006	1.34624e-006	4.00234e-007	9.21046e-008	3.35144e-008	7.57934e-009	2.73365e-009	5.61294e-010	1.85548e-010	3.8174e-011	1.34437e-011	4.20697e-012	2.59898e-012	
Periplaneta_americana	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Periplaneta_brunnea	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Deropeltis_erythrocephala	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.0149384	0.015892	0.018964	0.0244266	0.0327311	0.0442395	0.058817	0.0753871	0.0907763	0.102639	0.107012	0.103447	0.0914321	0.074599	0.055467	0.0380795	0.0238041	0.0137878	0.00727548	0.0035818	0.0016088	0.000681719	0.000264187	9.81897e-005	3.35113e-005	1.12159e-005	3.4682e-006	1.07886e-006	3.12963e-007	9.31792e-008	2.60927e-008	7.51493e-009	2.04748e-009	5.73132e-010	1.65419e-010	7.05415e-011	
N13	0.000138715	0.00027956	0.000806756	0.00197684	0.0031754	0.00558728	0.0182277	0.0616448	0.147154	0.234804	0.24661	0.171705	0.0783591	0.023819	0.00490809	0.00071985	7.69622e-005	6.29129e-006	3.97574e-007	2.03279e-008	8.38354e-010	2.93323e-011	8.54504e-013	2.20835e-014	4.87326e-016	9.97181e-018	1.77719e-019	3.05627e-021	4.65369e-023	7.02489e-025	9.5191e-027	1.28657e-028	1.57638e-030	1.89879e-032	2.08425e-034	2.57835e-036	
Eurycotis_floridana	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Pelmatosilpha_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Periplaneta_japonica	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Lamproblatta_albipalpus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	0.134561	0.124226	0.11439	0.104627	0.0946162	0.0842649	0.0737223	0.0633071	0.0523355	0.0423993	0.0328771	0.0249842	0.0180321	0.0127938	0.00853698	0.00565736	0.0034839	0.00218165	0.00125037	0.000761189	0.000414673	0.000254753	0.000134844	8.49033e-005	4.39387e-005	2.78464e-005	1.38569e-005	8.53284e-006	4.03893e-006	2.39025e-006	1.09286e-006	6.45731e-007	3.24408e-007	2.27409e-007	1.66677e-007	1.81417e-007	
