NODE	2	3	4	5	6	7	8	9	10	11	12	13	14	
N1	3.94753e-006	0.281346	6.86754e-005	2.66642e-006	0.71743	0.00114847	7.35072e-007	1.05295e-009	1.74768e-012	1.0941e-017	3.4926e-018	1.12451e-019	3.37759e-021	
N2	1.93942e-007	0.0216249	2.21153e-006	7.14176e-006	0.978301	6.41921e-005	2.02657e-008	1.89329e-011	5.68031e-012	3.26586e-012	9.09479e-009	1.09974e-012	1.35811e-014	
N3	1.25884e-008	0.00392768	1.39597e-007	3.72382e-006	0.996043	2.5702e-005	9.60891e-010	2.62212e-012	2.76666e-012	1.42187e-011	1.09633e-008	6.60826e-013	1.14955e-014	
N4	4.95623e-012	3.92796e-005	3.86165e-010	2.52266e-007	0.999959	1.5336e-006	3.89465e-012	6.46858e-015	6.79597e-016	7.43607e-014	1.15599e-008	6.68183e-014	7.47004e-017	
N5	6.14972e-016	1.50093e-008	9.33206e-013	1.2027e-007	0.0237768	8.674e-009	8.9272e-015	8.23082e-014	9.93855e-009	0.001201	0.975021	6.45776e-007	9.17755e-010	
N6	8.92161e-020	2.18458e-011	1.31186e-015	2.18448e-011	0.00140136	7.06128e-011	3.53821e-018	1.49657e-017	5.65135e-012	0.000314964	0.998284	1.37842e-007	6.98295e-011	
N7	8.70228e-020	2.1011e-012	1.54604e-014	3.68836e-011	0.000583624	2.30072e-010	1.19389e-016	2.10261e-015	6.9101e-012	1.38579e-005	0.999401	1.23333e-006	7.5638e-009	
N8	1.23276e-020	4.42923e-013	7.33441e-015	2.92209e-011	0.000321514	1.00801e-010	2.3303e-017	1.32801e-016	9.20239e-012	2.74754e-005	0.99965	1.14438e-006	5.84837e-009	
N9	4.97396e-020	3.49758e-013	6.8649e-014	1.56789e-009	0.000241965	2.94468e-010	4.69535e-016	1.91442e-014	1.51824e-009	0.000910548	0.998843	3.97844e-006	1.37587e-007	
Atrachelacris_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
Leiotettix_viridis	0	0	0	0	0	0	0	0	0	0	1	0	0	
Pseudoscopas_nigrigena	0	0	0	0	0	0	0	0	0	0	1	0	0	
Paulinia_acuminata	0	0	0	0	0	0	0	0	0	0	1	0	0	
N10	2.66523e-019	4.31984e-012	2.37945e-014	1.4051e-009	0.000720269	2.87643e-010	1.28879e-016	5.77787e-016	5.18371e-010	0.00255166	0.996727	1.11756e-006	1.22152e-008	
Dichromatos_lilloanus	0	0	0	0	0	0	0	0	0	1	0	0	0	
N11	4.28267e-020	1.15657e-012	2.44176e-014	6.14503e-010	0.000107138	1.01046e-010	3.29071e-016	4.53265e-014	1.74264e-009	0.00321229	0.996678	2.88803e-006	1.40293e-008	
N12	3.95156e-020	4.77105e-013	2.01333e-014	1.54134e-011	4.85396e-005	6.66066e-011	1.08195e-014	6.61009e-013	1.60289e-009	0.00115305	0.998791	6.85507e-006	1.75982e-007	
