NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	
N1	1.10143e-007	0.000130855	0.382212	0.609056	0.00859024	1.12506e-005	6.4413e-009	8.52063e-012	5.82664e-014	2.02573e-018	2.81351e-020	1.7715e-022	6.73822e-025	2.0361e-027	
N2	9.43958e-005	0.00690422	0.447187	0.536507	0.00928894	1.82634e-005	8.07019e-008	8.12165e-010	1.04923e-009	5.89538e-011	1.43418e-011	2.07113e-014	1.28948e-015	2.094e-018	
N3	0.000683225	0.000583988	0.0244727	0.721219	0.234465	0.0143651	0.00406006	0.000136968	1.36145e-005	2.03561e-007	1.0442e-008	6.80941e-011	2.1649e-012	4.65223e-014	
N4	3.10848e-014	5.09089e-017	9.18683e-011	4.01496e-005	0.999939	2.0925e-005	6.20164e-010	5.86866e-015	3.43413e-032	3.10015e-032	1.07338e-031	6.92683e-032	2.0563e-031	2.70479e-031	
Acanthops_falcata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
Pseudacanthops_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N5	8.06499e-005	0.000150026	0.0214586	0.821763	0.144877	0.00949592	0.0021007	6.6126e-005	6.94092e-006	1.42472e-007	2.08193e-007	1.858e-008	7.55854e-009	2.77078e-010	
Liturgusa_cursor	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
Liturgusa_maya	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N6	1.14452e-005	0.0287001	0.855201	0.115813	0.000273975	1.52427e-007	6.13929e-010	1.76358e-010	1.21654e-008	1.63326e-009	5.03296e-010	1.39918e-012	6.48019e-014	6.91318e-017	
N7	1.48594e-005	0.0442781	0.873897	0.081722	8.75516e-005	2.41625e-008	6.96574e-010	6.11267e-010	1.72233e-008	9.38508e-010	4.62752e-011	1.50174e-014	5.87802e-017	8.67405e-021	
N8	7.16243e-005	0.0632035	0.858195	0.0783807	0.000148841	3.17654e-008	6.13417e-010	8.78961e-010	4.22926e-008	9.0275e-010	2.03047e-010	8.25526e-015	5.19549e-016	1.24353e-019	
N9	5.30798e-005	0.0696461	0.864534	0.0656709	9.53713e-005	1.87838e-008	3.76136e-010	9.71461e-010	7.71961e-008	1.34054e-009	2.01068e-009	3.12127e-013	2.07972e-013	1.02819e-016	
N10	0.00015447	0.899179	0.0995822	0.000284544	5.83219e-008	6.68457e-012	8.45518e-011	1.68714e-007	0.000741407	5.43501e-005	4.14227e-006	1.668e-009	1.26151e-011	9.52587e-015	
N11	0.000226838	0.930895	0.0678494	8.33737e-005	1.22317e-008	5.03224e-012	4.30077e-010	8.34552e-007	0.000897348	4.57808e-005	1.85006e-006	4.36467e-010	2.58492e-012	9.26102e-014	
N12	0.000285195	0.950468	0.0480847	3.81843e-005	5.07351e-009	1.87789e-011	7.37237e-009	3.95589e-006	0.00108432	3.54885e-005	6.61077e-007	1.06161e-010	5.15144e-013	3.027e-014	
N13	7.47026e-005	0.661888	0.0211795	5.43157e-006	2.67763e-010	1.68561e-012	5.71191e-008	6.56195e-005	0.311622	0.00350141	0.00166312	1.7541e-007	9.81851e-010	1.05654e-011	
N14	0.000169678	0.583486	0.0215059	7.5976e-006	6.52032e-010	1.23416e-010	9.33469e-007	0.000755633	0.383299	0.00820284	0.0025716	8.849e-007	3.19193e-008	8.92845e-009	
N15	6.81352e-006	0.10413	0.00113966	1.27881e-007	4.45632e-012	1.30728e-013	4.61178e-009	7.12365e-005	0.880085	0.0141295	0.000438122	5.0332e-008	1.15859e-010	3.08005e-013	
N16	5.65261e-006	0.0592652	0.000201629	2.31683e-008	7.71362e-013	1.45628e-013	1.16621e-008	0.000213225	0.931954	0.00829485	6.55708e-005	7.53422e-009	3.3131e-011	2.2079e-012	
Antemna_rapax	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N17	7.15172e-006	0.0316286	5.24072e-005	1.03101e-008	1.09015e-012	2.74061e-012	7.60957e-008	0.000650579	0.961598	0.00604902	1.42064e-005	4.71942e-009	3.44006e-010	3.2287e-011	
Archimantis_sobrina	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Sphodropoda_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N18	3.00084e-006	0.0901309	0.00189126	1.35522e-007	4.05293e-012	1.40485e-011	6.25442e-008	0.000188001	0.878922	0.0282485	0.00061562	1.51883e-007	1.96572e-008	2.17592e-009	
Parathespis_humbertiana	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N19	2.56089e-007	0.0191071	2.46674e-005	5.23962e-010	2.81627e-015	4.27223e-016	3.07066e-010	3.62356e-005	0.976015	0.00481032	6.37967e-006	1.69111e-010	2.01381e-013	4.78184e-016	
N20	5.18063e-007	0.00574687	2.60907e-006	1.91812e-010	1.6515e-014	1.42843e-013	1.15109e-008	0.000279778	0.991771	0.00219874	7.69679e-007	2.19842e-010	1.1824e-011	3.9123e-013	
