NODE	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
N1	0.128016	0.123615	0.115615	0.105124	0.0932489	0.0809645	0.0690072	0.0578575	0.0477823	0.0389	0.0312355	0.0247584	0.0194158	0.0151386	0.0117287	0.00902832	0.00690818	0.00525945	0.00398956	0.00301996	0.00228481	0.00173009	0.0013125	0.000998134	0.000761062	0.000581769	0.000445763	0.000342342	0.000263599	0.000203664	0.000158154	0.000123867	9.87802e-005	8.29289e-005	
N2	0.385384	0.134079	0.067173	0.049839	0.0454241	0.0440292	0.0429441	0.0414884	0.0396428	0.037603	0.0213055	0.0167066	0.0110691	0.00937714	0.00710383	0.00640757	0.00513663	0.00476891	0.00387645	0.00362896	0.00294465	0.00275727	0.00223689	0.00209952	0.00172282	0.00163463	0.00137647	0.00133383	0.00116514	0.00115955	0.00110835	0.00113791	0.00113206	0.00120391	
N3	0.369185	0.124354	0.0589979	0.0426589	0.0401964	0.0428225	0.0477612	0.0527393	0.055437	0.0544831	0.0290283	0.0206488	0.0117985	0.00846877	0.00540381	0.00413817	0.00303797	0.00279772	0.00261594	0.00298547	0.0031599	0.00360483	0.00345025	0.00330774	0.00256126	0.00193296	0.00117213	0.000686482	0.000325905	0.000149198	5.86432e-005	2.16462e-005	7.1319e-006	2.58256e-006	
N4	0.358663	0.120404	0.0579393	0.043988	0.0445591	0.0503	0.0566047	0.0598879	0.0584996	0.0529629	0.0248357	0.0159006	0.00793112	0.005437	0.00347624	0.00318897	0.00299745	0.00373546	0.00414656	0.00511249	0.00496811	0.00495294	0.00369465	0.00279896	0.00153831	0.000886235	0.000354748	0.000159812	4.67694e-005	1.85574e-005	6.50313e-006	2.94688e-006	1.15976e-006	5.19235e-007	
N5	0.317176	0.116846	0.0692301	0.0649935	0.0701692	0.068159	0.0554596	0.0384887	0.0241352	0.0152064	0.00609968	0.00537232	0.00530992	0.00881855	0.0123231	0.0197528	0.022515	0.0261045	0.0206028	0.0165098	0.00888214	0.0049902	0.00185235	0.000741937	0.000192455	5.60115e-005	1.04057e-005	2.2873e-006	3.22081e-007	5.61181e-008	7.70312e-009	1.08865e-009	1.25923e-010	1.60868e-011	
N6	0.315406	0.118987	0.0730251	0.0684539	0.0704029	0.0635143	0.047525	0.0306402	0.0189723	0.0139735	0.00591847	0.00672026	0.00674211	0.012323	0.0161956	0.0256443	0.0266623	0.0292989	0.0207347	0.0156843	0.00735499	0.0039703	0.0012155	0.0004971	9.78433e-005	3.40051e-005	4.31017e-006	1.52418e-006	9.89528e-008	2.77531e-008	1.84002e-009	6.76247e-010	1.35682e-010	7.79776e-011	
N7	0.279998	0.106809	0.055893	0.0388967	0.0316676	0.0244429	0.0171294	0.0121165	0.0107924	0.0184374	0.0238655	0.0525154	0.0622629	0.0804278	0.0609988	0.0515033	0.0332098	0.0235675	0.0102101	0.00411284	0.000907923	0.000205742	2.50326e-005	3.60597e-006	2.65493e-007	2.50772e-008	1.09628e-009	6.6414e-011	1.57706e-012	6.74649e-014	1.95361e-015	6.73743e-017	1.62084e-018	4.18824e-020	
N8	0.278724	0.107066	0.0563175	0.0391615	0.0316029	0.0239659	0.0164722	0.0114622	0.0103049	0.0175286	0.0241719	0.0524685	0.0641218	0.0815227	0.0625994	0.0522218	0.0333142	0.02276	0.00952579	0.00370409	0.000779512	0.000180003	1.97404e-005	3.91477e-006	2.03094e-007	7.66475e-008	1.30984e-009	1.48509e-009	6.9757e-012	8.65492e-012	3.90458e-014	4.88356e-014	3.7391e-016	5.50064e-016	
N9	0.23511	0.0957389	0.0478047	0.0263366	0.014322	0.00702115	0.00346603	0.00285446	0.00632642	0.0243727	0.051251	0.105166	0.120428	0.119349	0.0743064	0.0425041	0.0159096	0.00591215	0.00135736	0.000382659	6.22084e-005	1.6109e-005	2.09871e-006	4.60892e-007	4.66495e-008	7.85743e-009	5.82017e-010	7.27502e-011	3.49301e-012	3.39095e-013	1.8888e-014	1.76475e-015	1.13449e-016	9.90612e-018	
Acanthoxyla_geisovii	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.0595433	0.00767206	0.000495962	2.86343e-005	1.70237e-006	3.52143e-007	1.3126e-005	0.00101139	0.0368678	0.416164	0.347187	0.114658	0.0150385	0.00125767	5.88109e-005	2.13772e-006	5.002e-008	1.14353e-009	1.78178e-011	3.45522e-013	4.27688e-015	7.09421e-017	6.87291e-019	8.7443e-021	6.38191e-023	6.01264e-025	3.29185e-027	2.3536e-029	1.00964e-031	5.81805e-034	2.45362e-036	1.1698e-038	4.29214e-041	1.68587e-043	
Acanthoxyla_inermis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Clitarchus_hookeri	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Extatosoma_tiaratum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.185709	0.0569333	0.0261459	0.0220205	0.0226414	0.0202591	0.0192072	0.0292574	0.0659289	0.133756	0.0918334	0.0962936	0.0655508	0.0445186	0.0299437	0.0297398	0.0265184	0.0197402	0.00900845	0.00371679	0.000871574	0.000313197	5.43949e-005	2.86821e-005	5.57771e-006	3.41453e-006	5.9995e-007	2.78115e-007	2.33062e-008	8.0998e-009	1.36278e-009	4.54133e-010	9.24822e-011	2.30485e-011	
Ctenomorpha_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Phobaeticus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Podacanthus_wilkinsoni	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Acrophylla_titan	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.347196	0.124871	0.0694656	0.0594806	0.0600918	0.0590715	0.0535936	0.0457967	0.0385326	0.0332659	0.0164785	0.0135034	0.0102458	0.011702	0.0115384	0.0127198	0.0107395	0.00908637	0.00577053	0.00367337	0.00176396	0.000882385	0.000332078	0.000136886	4.17444e-005	1.47068e-005	3.78528e-006	1.17283e-006	2.66817e-007	7.19297e-008	1.6169e-008	3.63471e-009	6.98082e-010	1.49961e-010	
N13	0.378497	0.142619	0.0764603	0.0538479	0.0424816	0.0356552	0.032562	0.0341388	0.0403889	0.0489479	0.0317672	0.0278554	0.0190666	0.0147941	0.00919456	0.00576301	0.00302715	0.00164524	0.000758886	0.000348992	0.000123609	4.27202e-005	1.06732e-005	2.80673e-006	5.08576e-007	1.10042e-007	1.52487e-008	2.93675e-009	3.56716e-010	7.06141e-011	1.15727e-011	2.02714e-012	2.78886e-013	4.01457e-014	
N14	0.0892783	0.0258029	0.0155937	0.0178088	0.0192429	0.0177206	0.031005	0.087626	0.188596	0.268415	0.116428	0.0581797	0.0158417	0.00861037	0.00731957	0.0106375	0.00873414	0.00758514	0.00337752	0.00163822	0.000413738	0.00012226	1.93239e-005	3.80313e-006	4.01232e-007	5.50512e-008	3.84373e-009	3.74441e-010	1.58866e-011	1.18422e-012	6.14858e-014	4.29856e-015	2.23852e-016	1.40648e-017	
