NODE	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
N1	0.123381	0.119236	0.111805	0.102197	0.0913911	0.0801622	0.0690744	0.0585167	0.0487561	0.0399775	0.0322978	0.0257673	0.0203893	0.016138	0.0127786	0.0101248	0.00802907	0.00637384	0.00506558	0.00402984	0.00320748	0.00255197	0.00202703	0.00160483	0.00126426	0.000989395	0.000768165	0.000591209	0.000451013	0.000341311	0.000256746	0.000192795	0.000146145	0.000116578	
N2	0.41553	0.12536	0.0577282	0.0413878	0.0372894	0.0378905	0.0417187	0.047318	0.052124	0.053297	0.0284984	0.0201031	0.0112022	0.00734409	0.00417586	0.00266195	0.00160437	0.00118775	0.000964484	0.00104361	0.00118529	0.00151258	0.00170036	0.00187647	0.00169552	0.00143489	0.000979851	0.000619376	0.000318404	0.00015187	6.18385e-005	2.31101e-005	7.69285e-006	2.73399e-006	
N3	0.415214	0.125046	0.0573375	0.0410225	0.0370915	0.0379784	0.0421205	0.0479135	0.052696	0.0543725	0.0283707	0.0200066	0.0108517	0.00711944	0.00395742	0.00255034	0.00152178	0.00116491	0.000954451	0.00107558	0.00121919	0.00158475	0.00174691	0.00193332	0.00169541	0.00142696	0.00093778	0.000587273	0.000287758	0.000134568	5.22551e-005	1.91491e-005	6.18115e-006	2.639e-006	
N4	0.378695	0.110456	0.0496635	0.0384989	0.0418661	0.0519679	0.0636667	0.0705249	0.0685213	0.058622	0.0217662	0.0120566	0.00485952	0.00294121	0.0015936	0.00141129	0.00132802	0.00194748	0.00245171	0.00358337	0.00370593	0.00389995	0.002725	0.0018815	0.000839905	0.000379344	0.000106899	3.27576e-005	5.95338e-006	1.40615e-006	2.69601e-007	5.81256e-008	1.00889e-008	1.89481e-009	
N5	0.356934	0.105514	0.0506423	0.044122	0.0527283	0.0658487	0.0742878	0.0726325	0.0626946	0.0494075	0.0159724	0.00828037	0.00302851	0.00213721	0.00155427	0.00224457	0.00285762	0.00473439	0.00534912	0.006508	0.00497152	0.00400494	0.001936	0.00107914	0.000337654	0.000147347	3.12937e-005	1.15081e-005	1.34607e-006	4.01205e-007	7.31545e-008	2.63665e-008	6.89155e-009	2.15519e-009	
N6	0.339055	0.119756	0.0788998	0.0804425	0.0772967	0.0563361	0.0315429	0.0147122	0.00654345	0.00365436	0.00178893	0.00303753	0.0054242	0.0143725	0.0244313	0.0406547	0.0388708	0.0341847	0.0173225	0.00842727	0.0024039	0.000698781	0.000119815	2.20036e-005	2.35646e-006	2.84555e-007	1.95251e-008	1.64217e-009	7.62605e-011	4.88891e-012	2.36834e-013	1.20913e-014	4.79821e-016	2.00655e-017	
N7	0.340173	0.126064	0.0830363	0.0737241	0.0560991	0.0314302	0.0141452	0.00657478	0.00465286	0.00642868	0.00396278	0.0106225	0.0154333	0.0373224	0.046597	0.0600195	0.0413982	0.0276407	0.0098384	0.0038561	0.00073982	0.000210142	2.38246e-005	6.30736e-006	5.08933e-007	1.45016e-007	1.03509e-008	2.82127e-009	7.1943e-011	1.25226e-011	8.1737e-013	1.9827e-013	2.71371e-014	5.38542e-015	
N8	0.316021	0.11689	0.0561487	0.0278513	0.0128881	0.00586584	0.00289953	0.00209877	0.00388962	0.0155141	0.0292519	0.0712769	0.0907163	0.108165	0.073936	0.0438245	0.0157214	0.00545233	0.00118655	0.000327939	5.6383e-005	1.54006e-005	2.30718e-006	5.43178e-007	6.37879e-008	1.13056e-008	9.34317e-010	1.21772e-010	6.39061e-012	6.78847e-013	4.90312e-014	4.64039e-015	3.12067e-016	2.52641e-017	
Acanthoxyla_geisovii	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.0313128	0.00142872	3.14407e-005	6.97461e-007	1.67343e-008	2.66521e-009	5.88462e-007	0.000168856	0.021015	0.678344	0.236621	0.0296667	0.00136884	4.05666e-005	6.54501e-007	8.36066e-009	6.86089e-011	5.88679e-013	3.43478e-015	2.59469e-017	1.20069e-019	7.28036e-022	2.53419e-024	1.12868e-026	2.89395e-029	9.42607e-032	1.80083e-034	4.455e-037	6.64567e-040	1.31569e-042	1.92977e-045	3.10487e-048	3.88495e-051	5.1105e-054	
Acanthoxyla_inermis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Clitarchus_hookeri	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.257943	0.0594869	0.0138432	0.00477618	0.00433756	0.00631793	0.00968764	0.0207085	0.0650958	0.168307	0.147493	0.133939	0.0681196	0.0295986	0.00807742	0.00186812	0.000321286	6.40198e-005	1.20299e-005	2.86284e-006	4.87521e-007	1.07431e-007	1.44572e-008	2.6246e-009	2.60839e-010	3.48527e-011	2.48333e-012	2.4731e-013	1.35628e-014	1.06702e-015	6.1164e-017	3.62322e-018	1.61342e-019	7.66903e-021	
N11	0.000757473	0.000371076	0.000376606	0.000492697	0.00577256	0.0572647	0.240833	0.419213	0.218342	0.0514994	0.00419456	0.00030515	6.07356e-005	0.000117498	0.000156445	0.000146184	6.99687e-005	2.37089e-005	2.52275e-006	3.16531e-007	1.73304e-008	1.43114e-009	4.73597e-011	2.31886e-012	4.77659e-014	1.4403e-015	1.87437e-017	3.67648e-019	2.97067e-021	4.20481e-023	3.46536e-025	4.03585e-027	3.07579e-029	2.82104e-031	
Ctenomorpha_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Phobaeticus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Extatosoma_tiaratum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.349498	0.124915	0.0826845	0.0791507	0.0698293	0.0472545	0.0248074	0.011244	0.00570507	0.00507311	0.00235525	0.0044243	0.00783968	0.0183904	0.0300372	0.0431165	0.0392648	0.0305619	0.0147135	0.0066797	0.00176684	0.000569205	8.42054e-005	3.03677e-005	2.63903e-006	1.79355e-006	1.41497e-007	1.40696e-007	5.44495e-009	4.03438e-009	3.64994e-010	3.38724e-010	1.382e-010	1.17614e-010	
Acrophylla_titan	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Podacanthus_wilkinsoni	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
