NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
N1	0.0984963	0.0983218	0.0978481	0.0967742	0.0946971	0.091175	0.0857996	0.0783053	0.0687117	0.0574422	0.0453312	0.0334718	0.022934	0.0144719	0.0083539	0.00438519	0.00208243	0.000890618	0.000341736	0.000117263	3.58855e-005	9.77216e-006	2.36363e-006	5.07055e-007	9.63691e-008	1.62142e-008	2.41404e-009	3.18042e-010	3.70988e-011	3.83722e-012	3.53094e-013	6.61688e-017	1.81572e-017	4.88535e-018	1.39995e-018	5.62669e-019	
N2	0.110473	0.103546	0.0987435	0.0949315	0.0910758	0.0864132	0.0805097	0.0732525	0.0639354	0.0539969	0.0432767	0.0333124	0.0240622	0.0166483	0.0106932	0.00663574	0.00378479	0.00215857	0.00112139	0.000634228	0.00032111	0.000200205	0.000104792	7.22436e-005	3.81365e-005	2.66028e-005	1.34266e-005	8.90998e-006	4.21292e-006	2.63086e-006	1.17601e-006	7.14464e-007	3.38543e-007	2.39201e-007	1.69322e-007	1.92073e-007	
N3	0.0940959	0.0897181	0.087969	0.0872153	0.0860154	0.0834394	0.0792061	0.0735572	0.0658192	0.0577842	0.0488449	0.0403811	0.0318652	0.0243963	0.0176472	0.0123178	0.00806829	0.00509661	0.00301178	0.00172217	0.000920286	0.000478641	0.000232676	0.000110899	4.9506e-005	2.18449e-005	9.06054e-006	3.74288e-006	1.46215e-006	5.71826e-007	2.12995e-007	7.96923e-008	2.88338e-008	1.07316e-008	4.23348e-009	2.27533e-009	
N4	0.198283	0.183086	0.167116	0.145721	0.11711	0.0842822	0.0532643	0.0292162	0.0136999	0.00554027	0.00191728	0.000574567	0.000148398	3.34623e-005	6.56172e-006	1.13404e-006	1.72001e-007	2.32177e-008	2.77426e-009	2.97957e-010	2.85563e-011	2.48559e-012	1.94585e-013	1.39993e-014	9.13986e-016	5.56846e-017	3.11665e-018	1.66297e-019	8.30076e-021	4.05308e-022	1.88661e-023	8.7266e-025	3.86777e-026	1.691e-027	7.08019e-029	3.81798e-030	
Cryptocercus_primarius	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cryptocercus_relictus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cryptocercus_punctulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.065779	0.0646882	0.0667026	0.0702339	0.0741316	0.0776667	0.0803005	0.0814822	0.0791751	0.0744766	0.0661117	0.0562787	0.0447864	0.0340763	0.0241121	0.0163418	0.0102696	0.00621539	0.00348126	0.0018938	0.000951658	0.000469267	0.000213166	9.60257e-005	3.9759e-005	1.64893e-005	6.27938e-006	2.41825e-006	8.59693e-007	3.11853e-007	1.05634e-007	3.67381e-008	1.21889e-008	4.2357e-009	1.55367e-009	8.09098e-010	
N6	0.0282538	0.0295806	0.0337254	0.0398572	0.0474468	0.0562796	0.0662371	0.0769361	0.0853299	0.0914887	0.0912844	0.0868186	0.0754455	0.0623625	0.0464932	0.0332516	0.0212028	0.0132176	0.00724902	0.0040015	0.00190782	0.000948664	0.000396621	0.000178942	6.5959e-005	2.69659e-005	8.73596e-006	3.2011e-006	9.15324e-007	3.02009e-007	7.82485e-008	2.41954e-008	6.36413e-009	2.08802e-009	6.88552e-010	3.60813e-010	
