NODE	2	3	4	5	6	7	8	9	10	11	12	13	14	
N1	1.94123e-007	0.126633	1.14265e-005	2.13546e-007	0.872777	0.000578384	1.54747e-007	1.57096e-010	2.18242e-013	4.05178e-018	1.5882e-017	6.88023e-019	1.39922e-020	
N2	1.75677e-009	0.00222908	5.89335e-008	9.9228e-007	0.997758	1.20201e-005	1.06324e-009	1.15894e-012	1.33561e-013	9.18241e-014	7.78708e-008	2.20831e-012	9.36337e-015	
N3	2.39527e-012	9.61642e-005	1.02923e-010	3.95252e-008	0.999903	4.98061e-007	2.25708e-013	1.86222e-016	3.35982e-016	1.17648e-013	8.08746e-008	8.54938e-014	1.06168e-016	
N4	3.29531e-013	4.45876e-006	4.51733e-010	1.33832e-007	0.999994	1.2504e-006	1.47049e-012	7.43819e-015	3.91453e-015	5.84099e-014	8.12759e-008	2.26257e-013	6.86136e-016	
N5	4.45704e-015	2.48009e-007	3.02067e-011	3.91361e-008	0.999999	3.13379e-007	9.29466e-014	3.34109e-015	1.50121e-013	4.23959e-012	8.1329e-008	6.65706e-014	1.87493e-016	
N6	4.53646e-019	1.12833e-010	6.60596e-014	5.72288e-010	0.0262312	2.25291e-009	3.73992e-016	1.911e-016	2.54754e-009	0.00239322	0.971375	1.46616e-007	1.11408e-010	
N7	4.70457e-022	1.23108e-012	2.29217e-016	9.17333e-010	0.00688551	6.08098e-011	2.13005e-019	4.20821e-018	4.25637e-010	0.00930478	0.98381	1.40288e-008	4.13179e-012	
N8	2.9293e-021	8.42716e-013	5.26461e-014	2.21799e-009	0.00233214	5.20179e-010	2.60651e-016	2.79962e-014	2.26575e-009	0.00930077	0.988366	7.18761e-007	9.67422e-009	
Atrachelacris_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
N9	9.09277e-022	3.77589e-013	1.5465e-015	2.65912e-012	0.000152634	2.37136e-011	2.08642e-016	3.83728e-015	1.21418e-011	0.00025636	0.99959	1.48011e-006	4.97863e-009	
N10	1.83119e-021	9.23185e-014	2.05974e-015	2.4348e-012	8.70776e-005	2.4432e-011	1.51496e-016	1.95525e-014	9.82558e-012	9.0651e-006	0.999902	1.54524e-006	2.88973e-008	
N11	3.18664e-024	2.65168e-015	2.33895e-018	8.97725e-015	8.88282e-007	7.81284e-014	1.63142e-019	3.83375e-018	1.38478e-013	5.52175e-006	0.999993	6.07325e-007	3.45029e-010	
N12	1.08218e-034	2.36064e-019	1.21239e-022	2.04447e-015	8.88157e-009	4.07626e-017	4.05188e-026	2.87573e-019	8.84769e-013	0.000742665	0.999257	1.61606e-008	3.07576e-012	
Leiotettix_pulcher	0	0	0	0	0	0	0	0	0	1	0	0	0	
Paulinia_acuminata	0	0	0	0	0	0	0	0	0	0	1	0	0	
Scotussa_lemniscata	0	0	0	0	0	0	0	0	0	0	1	0	0	
Scotussa_impudica	0	0	0	0	0	0	0	0	0	0	1	0	0	
N13	4.22079e-022	5.30388e-014	4.7969e-016	3.08107e-011	7.41561e-006	2.60879e-012	1.00291e-017	9.0596e-015	8.18596e-010	0.00319304	0.996798	1.64044e-006	5.40246e-009	
Marellia_remipes	0	0	0	0	0	0	0	0	0	0	1	0	0	
Scotussa_daguerrei	0	0	0	0	0	0	0	0	0	1	0	0	0	
N14	1.16424e-020	2.62082e-013	2.34963e-013	5.01002e-007	0.00599841	2.35768e-010	2.74053e-017	1.46392e-014	4.16518e-006	0.283164	0.710833	4.72756e-008	8.49616e-011	
Chlorus_bolivianus	0	0	0	0	0	0	0	0	1	0	0	0	0	
N15	1.32077e-019	1.91859e-011	2.84108e-012	1.03496e-007	0.00359022	6.31603e-010	4.53441e-015	1.76999e-013	3.53559e-007	0.291591	0.704818	3.76822e-007	7.18573e-009	
Dichromatos_lilloanus	0	0	0	0	0	0	0	0	0	1	0	0	0	
N16	4.26479e-020	4.10389e-012	2.73025e-014	1.50624e-009	0.000149247	6.5997e-011	1.55671e-015	3.14266e-012	2.41946e-007	0.293436	0.706412	2.54689e-006	1.31265e-008	
Ommexecha_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	
N17	4.67209e-024	7.9488e-016	3.92948e-018	6.71819e-011	3.5297e-007	4.52253e-014	2.19404e-020	8.95346e-016	7.25466e-008	0.975854	0.0241459	1.00701e-008	1.87816e-011	
Ronderosia_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
Tropidostethus_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
N18	9.70957e-018	1.66153e-010	8.74404e-012	5.92854e-008	0.0069607	1.19362e-008	8.1783e-014	7.55908e-013	2.23044e-008	0.00477103	0.988261	7.15155e-006	1.62398e-007	
Leiotettix_flavipes	0	0	0	0	0	0	0	0	0	1	0	0	0	
Leiotettix_viridis	0	0	0	0	0	0	0	0	0	0	1	0	0	
N19	1.87e-015	4.33467e-008	3.43966e-010	1.36562e-006	0.999998	3.79267e-007	1.16562e-013	3.55969e-014	2.16533e-013	1.18204e-011	8.1325e-008	4.54131e-014	1.0408e-016	
N20	2.50656e-013	7.12044e-008	1.45862e-007	0.00340798	0.859955	1.90026e-006	1.27617e-010	1.66112e-008	0.000245356	0.00054821	0.135841	4.5116e-007	5.9518e-009	
Dichroplus_conspersus	0	0	0	0	0	0	0	0	0	0	1	0	0	
Dichroplus_pratensis	0	0	0	0	0	0	0	0	1	0	0	0	0	
N21	3.53103e-014	3.18502e-008	1.36246e-008	1.31779e-006	0.999998	2.24376e-007	4.63276e-014	3.0383e-014	8.65796e-014	2.91387e-011	8.13099e-008	3.13152e-014	1.55415e-016	
N22	1.76588e-009	3.83762e-006	0.000587292	0.00311696	0.99629	1.84928e-006	1.01639e-010	8.06472e-011	9.13057e-011	1.90924e-009	7.25117e-008	1.28287e-013	5.78062e-016	
Dichroplus_democraticus	0	0	0	0	0	0	0	0	0	0	1	0	0	
Dichroplus_silveiraguidoi	0	0	1	0	0	0	0	0	0	0	0	0	0	
N23	1.84958e-016	4.71037e-009	7.64951e-011	2.41699e-008	0.303102	2.18182e-007	5.67828e-013	5.19081e-014	1.29623e-011	8.70359e-008	0.696897	1.00268e-006	1.31152e-008	
N24	3.45074e-018	3.57597e-010	1.14396e-012	7.09183e-010	0.0111047	6.19545e-009	2.09446e-014	5.3511e-015	2.30473e-011	1.14283e-005	0.98888	3.55616e-006	9.35943e-009	
Dichroplus_elongatus	0	0	0	0	0	0	0	0	0	0	1	0	0	
N25	1.49805e-029	3.30643e-014	2.19322e-017	7.31882e-011	9.16357e-005	2.10247e-012	9.9707e-021	2.73076e-017	2.05481e-011	0.00180064	0.998108	9.17414e-008	3.16464e-011	
Dichroplus_paraelongatus	0	0	0	0	0	0	0	0	0	0	1	0	0	
Dichroplus_patruelis	0	0	0	0	0	0	0	0	0	1	0	0	0	
N26	7.80306e-017	1.93551e-009	4.44234e-011	9.9175e-009	0.0666979	9.58868e-008	5.31294e-013	1.18867e-013	1.75802e-011	4.8357e-007	0.933294	6.94695e-006	1.00752e-007	
N27	4.23257e-024	3.08414e-014	2.32885e-018	6.73958e-014	6.09529e-005	6.51766e-013	3.91742e-020	1.29271e-020	1.18883e-017	4.28047e-009	0.999939	7.75616e-008	4.2162e-012	
Dichroplus_exilis	0	0	0	0	0	0	0	0	0	0	1	0	0	
Dichroplus_fuscus	0	0	0	0	0	0	0	0	0	0	1	0	0	
Dichroplus_schulzi	0	0	0	0	0	0	0	0	0	0	1	0	0	
N28	2.17338e-013	5.96677e-007	2.44485e-009	3.94772e-006	0.611732	2.17452e-006	1.00586e-011	1.55669e-012	1.55802e-008	4.26443e-006	0.388255	1.79987e-006	3.65401e-008	
N29	2.66608e-013	6.90607e-008	7.93536e-008	0.0027741	0.432667	6.42098e-007	1.00458e-010	2.5709e-008	0.000392202	0.00610426	0.558059	3.08156e-006	1.13406e-008	
Dichroplus_maculipennis	0	0	0	0	0	0	0	0	0	0	1	0	0	
Dichroplus_vittatus	0	0	0	0	0	0	0	0	1	0	0	0	0	
N30	2.00552e-014	6.21081e-008	1.11565e-009	8.86874e-008	0.201953	8.0493e-007	1.66133e-011	4.38391e-012	4.1054e-010	1.01883e-006	0.79803	1.43124e-005	4.5572e-007	
Ommatolampis_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	
Pseudoscopas_nigrigena	0	0	0	0	0	0	0	0	0	0	1	0	0	
N31	1.49974e-012	3.53219e-005	5.08478e-011	2.91763e-008	0.798132	3.24459e-007	9.87512e-014	2.40953e-015	2.15142e-012	9.88496e-009	0.201832	9.58121e-008	1.80213e-009	
N32	2.00575e-016	5.46511e-009	3.01745e-012	9.17631e-010	0.00902994	8.88329e-009	9.62064e-014	1.79761e-014	1.00094e-012	1.92263e-007	0.990964	6.29368e-006	7.08659e-009	
N33	2.62016e-018	1.96764e-010	2.77138e-014	4.44202e-011	0.00237319	4.9921e-010	2.41292e-016	5.4975e-017	2.49173e-014	7.45811e-008	0.997625	1.31325e-006	5.6036e-009	
Diponthus_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	
Zoniopoda_tarsata	0	0	0	0	0	0	0	0	0	0	1	0	0	
N34	6.55573e-022	3.26254e-013	7.27391e-017	4.32079e-013	8.48008e-005	4.22128e-012	8.94088e-019	6.89244e-019	2.83011e-016	2.03294e-008	0.999915	3.17754e-007	1.34877e-010	
Zoniopoda_hempeli	0	0	0	0	0	0	0	0	0	0	1	0	0	
Zoniopoda_omnicolor	0	0	0	0	0	0	0	0	0	0	1	0	0	
N35	1.11923e-012	9.40654e-006	3.11599e-010	5.65059e-008	0.572787	5.92172e-007	7.05079e-013	5.31087e-014	4.36046e-011	8.20447e-007	0.427201	1.26407e-006	3.05212e-008	
N36	7.94933e-012	4.42355e-006	8.32654e-009	4.13855e-007	0.457085	3.56811e-006	7.25856e-011	1.59201e-011	3.01591e-009	1.85131e-006	0.542883	1.85572e-005	3.14482e-006	
Prionolopha_serrata	0	0	0	0	0	0	0	0	0	0	1	0	0	
Xyleus_modestus	0	0	0	0	0	0	0	0	0	0	1	0	0	
N37	4.43253e-014	9.19708e-008	6.59267e-010	1.41527e-006	0.0490299	2.74283e-007	1.72969e-011	4.12658e-011	4.65321e-007	0.00601257	0.944926	2.87718e-005	3.86102e-007	
Xyleus_insignis	0	0	0	0	0	0	0	0	0	0	1	0	0	
Xyleus_laevipes	0	0	0	0	0	0	0	0	0	1	0	0	0	
N38	3.30521e-011	8.66716e-005	1.68067e-009	1.04856e-007	0.303231	1.12707e-006	1.09798e-011	7.06538e-013	6.25573e-011	2.36763e-007	0.696676	4.54463e-006	6.4205e-008	
N39	1.46743e-011	7.60632e-006	5.16867e-009	1.52763e-007	0.12119	1.40851e-006	1.03455e-010	3.02724e-011	2.04442e-009	3.96635e-006	0.878723	6.91426e-005	3.9502e-006	
Dichromorpha_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	
Hyalopteryx_rufipennis	0	0	0	0	0	0	0	0	0	0	1	0	0	
N40	6.40243e-012	1.07125e-005	9.34023e-010	6.54647e-008	0.147987	6.42158e-007	7.17596e-012	1.05226e-012	1.32529e-010	9.65409e-007	0.851985	1.57703e-005	5.39211e-007	
Leptysma_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	
N41	1.01033e-012	1.19083e-006	6.96043e-010	4.05975e-008	0.0659459	3.91898e-007	9.82096e-012	2.89335e-012	3.09134e-010	2.20373e-006	0.934014	3.43632e-005	1.61122e-006	
N42	1.13203e-037	2.97346e-014	3.22802e-035	8.0483e-015	1.1112e-005	7.79195e-014	3.96533e-036	7.37636e-036	1.84982e-018	2.75306e-009	0.999989	7.30458e-008	1.04312e-012	
Schistocerca_cancellata	0	0	0	0	0	0	0	0	0	0	1	0	0	
Schistocerca_pallens	0	0	0	0	0	0	0	0	0	0	1	0	0	
Schistocerca_flavofasciata	0	0	0	0	0	0	0	0	0	0	1	0	0	
N43	8.24541e-011	4.8642e-005	4.52787e-009	4.44771e-008	0.0304646	5.08405e-007	4.65962e-010	5.84878e-011	8.34998e-010	3.06952e-006	0.96928	0.000201974	1.21724e-006	
Trimerotropis_ochraceipennis	0	0	0	0	0	0	0	0	0	0	1	0	0	
Trimerotropis_pallidipennis	0	0	0	0	0	0	0	0	0	0	1	0	0	
