NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	
N1	1.06128e-006	0.00788345	0.891153	0.100848	0.000114942	1.32481e-008	1.38687e-012	1.47071e-017	3.7566e-018	2.93863e-019	3.99314e-021	2.0961e-023	5.73148e-026	1.06935e-028	
N2	0.00018881	0.0547711	0.836877	0.107779	0.000383555	1.4907e-007	2.47082e-009	3.31095e-009	2.12461e-008	1.37303e-010	7.61111e-012	6.78068e-016	4.37461e-018	2.28841e-021	
N3	0.00062596	0.00516879	0.204498	0.727188	0.0594878	0.00198381	0.00101755	2.58358e-005	4.06195e-006	1.28974e-008	1.16357e-009	1.58369e-012	3.02823e-014	9.38986e-016	
N4	6.26116e-032	1.50632e-031	4.28762e-013	2.02318e-006	0.999998	4.70302e-007	4.18624e-013	1.69806e-032	7.05398e-032	5.68634e-032	1.73242e-031	6.32128e-032	1.55597e-031	2.79811e-031	
Acanthops_falcata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
Pseudacanthops_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N5	2.86798e-005	0.000688332	0.124975	0.840663	0.0319587	0.00131999	0.000353262	1.02771e-005	2.34148e-006	1.04403e-007	2.33992e-007	8.43913e-009	9.43626e-010	1.20854e-011	
Liturgusa_cursor	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
Liturgusa_maya	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N6	2.97396e-005	0.579387	0.41983	0.000748756	5.57275e-008	4.25339e-010	7.77366e-010	4.86484e-008	4.29323e-006	3.36623e-008	2.08782e-010	1.68638e-015	2.83748e-019	3.88542e-025	
N7	0.000255951	0.592535	0.40597	0.00123333	3.50084e-007	1.11998e-010	2.97635e-009	1.42714e-007	4.73503e-006	5.7674e-009	9.5668e-012	9.27987e-017	7.47055e-020	4.37423e-022	
N8	0.000159933	0.884752	0.114672	5.92554e-005	4.02093e-009	2.7579e-012	1.70643e-009	3.04628e-007	0.000353317	2.64243e-006	4.85903e-007	1.89603e-011	1.07869e-013	3.94848e-017	
N9	0.000278194	0.939276	0.059777	3.28188e-005	3.53747e-009	1.09171e-009	5.6634e-007	1.59417e-005	0.00061843	6.2811e-007	5.29305e-009	2.27693e-013	1.7706e-016	8.3778e-019	
N10	9.53279e-005	0.609963	0.01417	2.27709e-006	1.12278e-010	2.67151e-011	5.37291e-007	8.7951e-005	0.373946	0.0011105	0.000624919	1.57062e-008	1.40911e-010	9.6452e-014	
N11	2.01114e-005	0.360056	0.00465911	2.02201e-007	2.87092e-012	2.18935e-013	3.68476e-008	0.000125002	0.631071	0.00364055	0.000427214	1.01937e-008	7.04219e-012	3.22619e-014	
N12	1.10557e-005	0.329771	0.00443134	1.56576e-007	1.18348e-012	8.55462e-014	5.02418e-009	6.9013e-005	0.659495	0.00575832	0.000463624	1.53269e-008	2.16522e-011	2.86773e-012	
N13	5.78471e-005	0.282812	0.0113971	3.52008e-006	3.17005e-010	1.83022e-010	3.18407e-007	0.000323349	0.654408	0.0488618	0.00213445	1.60912e-006	4.42698e-007	1.14577e-007	
N14	6.27981e-006	0.114826	0.00482834	4.33358e-007	8.07696e-012	1.0818e-011	4.95898e-008	0.000101572	0.832336	0.0462368	0.00166439	2.2962e-007	4.67504e-010	1.18507e-012	
N15	7.00633e-007	0.0538842	0.000352368	5.24323e-009	1.86702e-014	6.79482e-015	1.14834e-009	3.61945e-005	0.928486	0.0171493	9.14258e-005	1.65817e-009	2.19193e-013	2.11202e-016	
N16	4.34496e-006	0.0350052	9.09156e-005	7.04942e-009	1.69105e-013	3.11651e-013	2.2986e-008	0.000327981	0.953755	0.0107951	2.17981e-005	1.63946e-009	4.31269e-012	4.57639e-013	
Antemna_rapax	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N17	6.79596e-006	0.0145601	1.89173e-005	3.85519e-009	4.14497e-013	1.74224e-011	3.07966e-007	0.00137704	0.977579	0.00645207	5.8872e-006	1.75235e-009	8.21264e-011	4.76203e-012	
Archimantis_sobrina	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Sphodropoda_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N18	4.47712e-006	0.0175149	2.53259e-005	3.59023e-009	1.91789e-013	3.27292e-012	1.06791e-007	0.000741027	0.975425	0.00628148	7.2366e-006	1.07482e-009	1.15785e-011	4.24004e-013	
N19	6.51817e-008	0.00102123	1.41702e-007	3.91514e-012	9.02831e-017	5.2554e-014	6.4717e-009	0.000211905	0.998087	0.00067996	6.35947e-008	3.79318e-012	2.14898e-014	7.56332e-017	
N20	4.77561e-010	7.55985e-005	1.08811e-009	2.90016e-015	1.11054e-020	4.69652e-017	6.27698e-011	2.3241e-005	0.999816	8.48883e-005	7.17031e-010	4.11764e-015	1.98652e-017	4.73167e-020	
N21	4.08018e-010	4.41538e-005	8.42154e-010	3.21098e-015	2.595e-020	2.33466e-016	1.72177e-010	3.75264e-005	0.999819	9.96452e-005	1.10872e-009	9.44443e-015	1.29929e-015	1.30944e-016	
Polyspilota_aeruginosa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Tenodera_australasiae	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Tenodera_aridifolia	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Tenodera_superstitiosa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Sphodromantis_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Parathespis_humbertiana	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
Choeradodis_rhombicollis	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N22	0.000181017	0.144609	0.000719211	4.12508e-007	9.22038e-011	3.71523e-010	2.77116e-006	0.00239386	0.844663	0.00733428	9.70869e-005	5.6104e-008	1.17022e-009	7.06827e-011	
N23	1.6319e-005	0.0240449	3.24154e-005	8.19212e-009	1.43155e-012	6.59026e-011	8.26637e-007	0.00188157	0.969766	0.00425121	6.38812e-006	3.11578e-009	6.159e-011	1.01067e-012	
Hierodula_patellifera	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Statilia_maculata	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Mantis_religiosa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N24	0.000268248	0.021202	3.41225e-005	1.24516e-008	1.70692e-010	5.1291e-008	0.000261871	0.125081	0.850568	0.00257681	7.53305e-006	4.25917e-009	4.44776e-011	4.25845e-013	
Cheddikulama_straminea	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Orthodera_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
N25	0.000191891	0.0167095	1.87933e-005	4.94702e-009	8.48937e-011	3.58804e-008	0.000266472	0.13188	0.849374	0.00155485	4.64931e-006	1.4641e-009	6.25554e-012	2.78201e-014	
Harpagomantis_tricolor	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
Vates_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Miomantis_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N26	0.000604974	0.6939	0.0348663	2.00966e-005	3.00266e-009	1.55108e-010	1.65053e-006	0.000276983	0.263773	0.00418519	0.00237082	6.81184e-007	6.0087e-009	7.88105e-011	
Creobroter_laevicollis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N27	0.00100958	0.586629	0.0218184	1.93407e-005	5.53888e-009	1.2131e-009	5.41476e-006	0.00109159	0.378711	0.00802272	0.00269076	2.04038e-006	2.87303e-008	6.08061e-009	
N28	2.81747e-005	0.0362705	0.00018212	6.34172e-008	1.18552e-011	1.1847e-010	1.35268e-006	0.00139388	0.907754	0.053843	0.000526328	2.92067e-007	1.95709e-009	1.46057e-011	
Empusa_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N29	4.93159e-008	0.00112245	7.47558e-006	2.19071e-010	4.10017e-015	2.70126e-014	2.73299e-009	9.84606e-005	0.855022	0.143707	4.25532e-005	3.19837e-009	2.14568e-011	1.24624e-013	
Gongylus_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Kongobatha_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
Hestiasula_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N30	0.0304491	0.221534	0.589487	0.149072	0.00697603	0.00144612	0.00101125	2.11742e-005	3.22647e-006	1.88286e-009	3.25526e-011	8.43371e-015	8.11021e-017	3.50721e-018	
Deiphobe_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
Didymocorypha_lanceolata	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
