NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
N1	0.122924	0.120325	0.115298	0.108111	0.0991256	0.0887741	0.0775346	0.0659021	0.0543653	0.0433856	0.033371	0.0246425	0.0174003	0.0117026	0.00746829	0.00450619	0.0025619	0.00136816	0.000684451	0.000319997	0.000139527	5.66408e-005	2.13771e-005	7.49274e-006	2.4372e-006	7.35486e-007	2.05979e-007	5.35972e-008	1.29912e-008	2.94785e-009	6.32135e-010	1.3046e-010	2.68757e-011	5.95872e-012	1.65603e-012	7.52713e-013	
N2	0.127316	0.120644	0.114515	0.107093	0.0980729	0.0877594	0.0766616	0.0653941	0.0537923	0.0431349	0.0331281	0.0247006	0.0174652	0.0119631	0.00767359	0.00478688	0.00274531	0.00156087	0.000789499	0.000420626	0.000185511	0.000101978	3.91285e-005	2.69176e-005	9.28131e-006	8.97787e-006	2.91414e-006	3.39538e-006	1.06009e-006	1.27601e-006	3.83515e-007	4.55715e-007	1.40172e-007	1.84222e-007	1.14488e-007	2.78622e-007	
N3	0.0943126	0.0891589	0.0858098	0.0833483	0.0809476	0.0780073	0.0742244	0.0695722	0.0632223	0.0565335	0.0489338	0.0416551	0.034213	0.0275733	0.0213374	0.0161624	0.0117005	0.00828499	0.00559172	0.00369798	0.00232863	0.00144203	0.000850522	0.000495768	0.000275822	0.00015252	8.0778e-005	4.27526e-005	2.17868e-005	1.11438e-005	5.52773e-006	2.76975e-006	1.37109e-006	7.08214e-007	3.95567e-007	2.82888e-007	
N4	0.208205	0.191958	0.173055	0.14718	0.113964	0.078221	0.0467913	0.0241748	0.0106368	0.00403069	0.00130524	0.000366391	8.86683e-005	1.87835e-005	3.46577e-006	5.65719e-007	8.1248e-008	1.04321e-008	1.1898e-009	1.22579e-010	1.13191e-011	9.54145e-013	7.27371e-014	5.11956e-015	3.29096e-016	1.97854e-017	1.09868e-018	5.78745e-020	2.8503e-021	1.34868e-022	6.0238e-024	2.60167e-025	1.06454e-026	4.20653e-028	1.58638e-029	7.60113e-031	
Cryptocercus_primarius	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cryptocercus_relictus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cryptocercus_punctulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.118591	0.10972	0.10157	0.0938758	0.0864117	0.079035	0.0716925	0.0644064	0.0562828	0.0485388	0.0404953	0.0332553	0.0262814	0.0204293	0.0152161	0.0111689	0.00782882	0.00543477	0.00359339	0.00237171	0.00148706	0.000940078	0.000562606	0.000343108	0.00019748	0.000117037	6.53445e-005	3.79566e-005	2.08798e-005	1.20857e-005	6.72513e-006	3.99389e-006	2.36109e-006	1.54495e-006	1.10375e-006	9.889e-007	
N6	0.0704658	0.0674816	0.0665531	0.0669123	0.0678987	0.0689959	0.0698245	0.0701138	0.0683684	0.0656674	0.0606598	0.0549132	0.0474096	0.0400393	0.0320359	0.0251224	0.0185626	0.0135181	0.0092294	0.00626657	0.00396698	0.00252614	0.00148905	0.000894119	0.00049352	0.000281198	0.000146413	7.98527e-005	3.9947e-005	2.13143e-005	1.06253e-005	5.76512e-006	3.04709e-006	1.80912e-006	1.16006e-006	9.78761e-007	
