NODE	2	3	4	5	6	7	8	9	10	11	12	13	14	
N1	0.00075907	0.737093	0.00429127	5.18175e-005	0.249848	0.00788176	7.44067e-005	5.7785e-007	3.51067e-009	1.70355e-011	2.37705e-013	3.94802e-018	2.74553e-019	
N2	1.70588e-006	0.101611	4.87189e-005	3.23599e-006	0.898186	0.000149119	2.34924e-007	5.52323e-011	7.49934e-012	4.67224e-012	5.28058e-008	2.66409e-011	3.72597e-013	
N3	1.05787e-006	0.0783419	1.03472e-005	3.03273e-006	0.921562	8.12945e-005	6.79072e-008	3.33272e-011	9.19586e-011	1.11654e-010	6.52793e-008	1.71106e-011	1.33074e-012	
N4	7.49127e-006	0.0514796	2.72958e-005	4.73471e-005	0.948185	0.000252303	4.38073e-007	8.57747e-009	1.72329e-008	4.41829e-009	8.65859e-008	6.33299e-011	3.64238e-011	
N5	1.012e-011	0.000121796	1.45671e-009	1.39393e-007	0.999876	1.8205e-006	3.34856e-011	2.40656e-014	2.71319e-014	1.72281e-010	1.28017e-007	1.52521e-012	7.40044e-016	
N6	3.84935e-014	2.11696e-006	1.27436e-011	4.1651e-009	0.258312	6.52134e-008	2.62751e-014	9.19438e-016	5.63482e-013	1.63859e-007	0.741685	3.45721e-007	1.07082e-009	
N7	4.59304e-014	7.43141e-008	1.20687e-009	9.0873e-007	0.0312649	2.82224e-007	4.00847e-011	5.79585e-011	4.49078e-007	0.00680423	0.96186	6.72179e-005	1.54195e-006	
Atrachelacris_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
Marellia_remipes	0	0	0	0	0	0	0	0	0	0	1	0	0	
N8	1.97342e-014	1.41409e-006	4.28398e-012	2.70753e-009	0.236138	5.18954e-008	9.79494e-015	2.8205e-016	3.81093e-013	1.21388e-007	0.76386	4.79397e-007	7.59622e-009	
N9	3.43424e-015	3.14666e-008	6.62406e-011	8.56082e-008	0.0504394	6.20683e-008	3.77012e-013	1.24461e-013	1.55015e-009	0.000433132	0.949121	6.28885e-006	5.38556e-008	
N10	5.67371e-015	2.06533e-008	9.82156e-011	1.13644e-008	0.044765	8.78653e-008	5.7701e-013	4.88685e-012	3.38095e-009	0.000311729	0.954912	1.02786e-005	1.10156e-006	
N11	3.58255e-018	1.65378e-010	4.51319e-013	6.65183e-009	0.000665818	7.29168e-010	1.41841e-014	3.2362e-013	9.66008e-009	0.00820661	0.991117	1.03839e-005	2.32792e-008	
Leiotettix_pulcher	0	0	0	0	0	0	0	0	0	1	0	0	0	
Scotussa_lemniscata	0	0	0	0	0	0	0	0	0	0	1	0	0	
Scotussa_impudica	0	0	0	0	0	0	0	0	0	0	1	0	0	
