NODE	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
N1	0.10449	0.101725	0.096704	0.0900743	0.08243	0.0742699	0.0659851	0.0578681	0.0501345	0.0429434	0.0364132	0.030634	0.0256774	0.0215679	0.0181591	0.0153296	0.0129785	0.0110216	0.009389	0.00802286	0.00687539	0.00590745	0.00508724	0.00438911	0.00379253	0.00328118	0.00284212	0.00246501	0.0021416	0.00186532	0.00163123	0.00143667	0.00128349	0.00118461	
N2	0.285236	0.12623	0.0678143	0.0469116	0.0397839	0.0379645	0.0385889	0.0405371	0.0429918	0.0450571	0.0324225	0.0273657	0.0197592	0.0163384	0.0123515	0.0103002	0.00809996	0.00700927	0.00594727	0.00567368	0.00545588	0.00585947	0.006201	0.00698379	0.00742071	0.00802472	0.00796774	0.00785313	0.00703835	0.00619694	0.00504767	0.00401615	0.00305314	0.00249808	
N3	0.287362	0.125749	0.0666842	0.0462361	0.0403783	0.0404795	0.0431428	0.0463457	0.0484436	0.0483552	0.0322334	0.0249585	0.0164303	0.0125485	0.00891747	0.00732245	0.00597841	0.00577147	0.00572302	0.00650743	0.00722785	0.00851075	0.00922404	0.0100293	0.00973384	0.0092261	0.00772613	0.00627165	0.00452178	0.00318933	0.00207277	0.00132738	0.000814982	0.000556824	
N4	0.259922	0.115082	0.0642614	0.0491305	0.048287	0.0528025	0.0569768	0.0569823	0.0520607	0.04415	0.023748	0.0159812	0.00955287	0.00779132	0.00663791	0.00765324	0.00890635	0.0119912	0.0143713	0.0176634	0.0180406	0.0179309	0.0143997	0.0110949	0.00686156	0.00411426	0.00199942	0.000969046	0.000389856	0.000160188	5.80474e-005	2.0702e-005	6.75187e-006	2.60332e-006	
N5	0.260303	0.115249	0.064477	0.0495172	0.048823	0.0533403	0.0572882	0.056902	0.0515734	0.0431004	0.023277	0.0155272	0.00935902	0.00765926	0.00666014	0.007739	0.00914235	0.0122705	0.014768	0.0179566	0.0182884	0.0179102	0.0142639	0.0108096	0.00659535	0.00389329	0.00185495	0.000888905	0.000346748	0.000140836	4.89583e-005	1.73932e-005	5.63959e-006	3.26606e-006	
N6	0.260325	0.119713	0.0724695	0.059672	0.0583602	0.0571803	0.0512349	0.0415174	0.0315028	0.0237097	0.0124811	0.00972896	0.00806207	0.0102405	0.013009	0.0192226	0.0239086	0.0294942	0.0286937	0.0263935	0.0187357	0.0126178	0.00648415	0.00327958	0.00124753	0.000499462	0.000147365	5.0787e-005	1.30787e-005	4.39652e-006	1.2847e-006	4.06961e-007	1.09486e-007	3.41616e-008	
N7	0.254349	0.124497	0.0793274	0.0611776	0.0490177	0.0366083	0.0252411	0.017213	0.0131018	0.0128057	0.010801	0.0155799	0.0210294	0.0344867	0.044237	0.0553734	0.0509226	0.0430116	0.0263551	0.0150746	0.00620963	0.00254357	0.000737593	0.000233214	5.01921e-005	1.27976e-005	2.10683e-006	4.39246e-007	5.86945e-008	1.03711e-008	1.42535e-009	2.06125e-010	2.3505e-011	3.01955e-012	
N8	0.219238	0.10692	0.0616626	0.0391892	0.0258772	0.0175612	0.0130591	0.0118995	0.0148776	0.0264043	0.030916	0.0530388	0.063171	0.0823952	0.0755596	0.0672338	0.0436377	0.027164	0.0122721	0.00547637	0.00169051	0.000579199	0.000128887	3.87022e-005	6.79775e-006	1.84182e-006	2.50013e-007	5.49705e-008	5.01546e-009	9.03942e-010	1.12227e-010	1.92862e-011	2.3972e-012	3.5468e-013	
N9	0.135875	0.0654762	0.0301162	0.0125732	0.00512196	0.00230322	0.00183681	0.00418082	0.0167715	0.061205	0.115371	0.176659	0.161983	0.119938	0.0578547	0.0237336	0.00673328	0.00182342	0.0003543	7.62099e-005	1.15223e-005	2.06593e-006	2.45588e-007	3.45593e-008	3.14957e-009	3.3976e-010	2.39847e-011	2.0423e-012	1.17813e-013	8.31868e-015	4.58215e-016	2.7406e-017	1.33155e-018	7.53448e-020	
Acanthoxyla_geisovii	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.00320049	7.62508e-005	7.95164e-007	6.62958e-009	6.57631e-011	7.9691e-010	4.7508e-007	0.000161958	0.0234002	0.831439	0.135622	0.00599433	0.000103082	1.00641e-006	5.55563e-009	2.21391e-011	5.8288e-014	1.42573e-016	2.5368e-019	5.61515e-022	8.42867e-025	1.64488e-027	1.93741e-030	2.83122e-033	2.48139e-036	2.63978e-039	1.73796e-042	1.38966e-045	7.23407e-049	4.60291e-052	2.1661e-055	1.13607e-058	4.64936e-062	1.97342e-065	
Acanthoxyla_inermis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Clitarchus_hookeri	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.15152	0.0587339	0.0261664	0.0169058	0.0145532	0.0149811	0.0189591	0.0304991	0.0585049	0.109748	0.113031	0.119451	0.0885541	0.0650069	0.0438911	0.0327014	0.0202843	0.0107887	0.00402224	0.00131079	0.000296802	7.40641e-005	1.26271e-005	3.11774e-006	4.48891e-007	9.84634e-008	1.08391e-008	1.82525e-009	1.49546e-010	2.04809e-011	1.92931e-012	2.20311e-013	1.81337e-014	1.69146e-015	
N12	0.0485413	0.0206933	0.0142337	0.0129606	0.0144155	0.0236694	0.051503	0.106787	0.170723	0.196248	0.117279	0.0678405	0.0344772	0.0291273	0.0305501	0.0288361	0.0185613	0.00926808	0.00304991	0.000950934	0.00019787	6.76629e-005	1.29105e-005	5.24408e-006	8.45315e-007	2.77092e-007	3.26881e-008	7.68995e-009	5.83785e-010	1.01386e-010	8.25538e-012	1.31027e-012	1.28741e-013	1.84487e-014	
Ctenomorpha_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Phobaeticus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Extatosoma_tiaratum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N13	0.275023	0.129945	0.075974	0.0515988	0.0361902	0.0247691	0.0172035	0.013348	0.0127178	0.0156329	0.0169649	0.0263913	0.0370476	0.0521907	0.0587482	0.0579396	0.0442325	0.0290926	0.0147339	0.00672436	0.0023474	0.000844742	0.000226053	8.24097e-005	1.99963e-005	8.42645e-006	1.88079e-006	7.67043e-007	1.43737e-007	5.52574e-008	1.46676e-008	5.57661e-009	1.5927e-009	5.52799e-010	
Acrophylla_titan	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Podacanthus_wilkinsoni	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	0.252664	0.116741	0.0595613	0.0330774	0.0202239	0.0147767	0.0141643	0.0175483	0.0285979	0.0570212	0.0754004	0.098587	0.0854612	0.0653505	0.0353322	0.0168775	0.00604652	0.00195867	0.000479635	0.000108128	1.82481e-005	2.9628e-006	3.61127e-007	4.44641e-008	4.14167e-009	3.95346e-010	2.87864e-011	2.10494e-012	1.18911e-013	6.57162e-015	2.97878e-016	1.2651e-017	4.54634e-019	1.74093e-020	
N15	0.253081	0.108128	0.0478403	0.0238432	0.014192	0.0119762	0.0155989	0.026876	0.0531109	0.0981206	0.108232	0.105745	0.0701474	0.0381691	0.0162582	0.00620133	0.00189604	0.00048104	8.8429e-005	1.33566e-005	1.41853e-006	1.4075e-007	9.33164e-009	8.08142e-010	3.86648e-011	4.36647e-012	1.73771e-013	2.24563e-014	6.04373e-016	6.37999e-017	1.86039e-018	1.92886e-019	1.09013e-020	9.99657e-022	
N16	0.033072	0.0174173	0.0116477	0.00698038	0.00372265	0.00575344	0.0258701	0.0939369	0.219316	0.305353	0.147149	0.0641331	0.0226277	0.0185796	0.0123683	0.00811833	0.0026829	0.00103201	0.000185629	4.78517e-005	5.36776e-006	9.4538e-007	7.20363e-008	8.86164e-009	4.74177e-010	4.0556e-011	1.4677e-012	8.49758e-014	1.79683e-015	7.06803e-017	1.45682e-018	5.01349e-020	1.08201e-021	3.44299e-023	
N17	0.0148468	0.00664404	0.0023862	0.0006212	0.000219241	0.000837806	0.00919153	0.0662267	0.230764	0.347343	0.203412	0.0796242	0.0252601	0.00966062	0.00242482	0.000475717	5.67633e-005	5.4219e-006	3.33043e-007	1.77306e-008	6.14826e-010	2.00555e-011	4.18379e-013	9.13602e-015	1.18306e-016	1.91888e-018	1.54627e-020	2.15021e-022	1.03667e-024	1.39697e-026	9.81165e-029	2.91134e-030	7.45654e-032	1.85063e-033	
N18	0.00555786	0.00150646	0.000275866	4.73771e-005	2.98685e-005	0.000338778	0.0067193	0.0694384	0.280516	0.380329	0.192327	0.0522423	0.00920258	0.001332	0.000127044	9.24745e-006	4.03543e-007	1.88769e-008	5.28058e-010	4.04936e-011	1.07793e-012	8.72997e-014	1.6506e-015	9.39455e-017	1.16792e-018	4.62528e-020	3.75716e-022	1.05618e-023	5.58437e-026	1.14788e-027	4.97147e-030	9.38812e-032	7.92294e-034	1.9731e-035	
Bacillus_atticus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bacillus_grandii_grandii	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bacillus_grandii_benazzii	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bacillus_lynceorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	0.241036	0.123916	0.0705478	0.0445997	0.0300841	0.026309	0.0481815	0.0971501	0.132713	0.111699	0.0532316	0.0166399	0.0033553	0.000483268	4.92893e-005	3.90581e-006	2.31308e-007	1.21986e-008	5.06877e-010	2.66582e-011	1.06844e-012	6.43542e-014	2.31828e-015	1.15666e-016	3.27807e-018	1.23967e-019	2.73823e-021	8.03581e-023	1.46012e-024	3.57035e-026	6.1961e-028	1.32913e-029	2.19199e-031	4.21575e-033	
N20	0.00156206	1.21099e-005	4.55281e-007	5.96484e-008	2.00707e-008	1.05784e-006	0.000118752	0.00597378	0.125429	0.847745	0.0189737	0.000183521	5.91637e-007	2.46121e-009	6.93732e-011	5.82906e-011	4.7657e-011	3.72721e-011	8.13525e-012	6.91773e-014	1.6773e-016	4.72689e-019	5.39082e-021	2.40518e-022	4.37955e-024	7.89225e-026	4.77745e-028	2.49093e-030	2.31256e-033	2.53941e-036	1.46087e-039	1.1582e-042	6.03909e-046	2.96079e-049	
Clonopsis_felicitatis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N21	5.49154e-006	3.23281e-006	8.59458e-007	1.21583e-007	3.58458e-008	1.91518e-005	0.00105985	0.0257907	0.255314	0.717612	0.000109406	1.7632e-008	4.42486e-009	1.08612e-009	1.3422e-010	5.23011e-011	7.87816e-011	7.92285e-009	1.07438e-007	2.14916e-007	9.90558e-009	2.93393e-008	7.11861e-008	2.71443e-006	2.89415e-006	3.98114e-005	1.0212e-005	2.94233e-005	1.32082e-009	2.02545e-012	2.06012e-017	1.0223e-020	6.94162e-026	4.92254e-029	
Clonopsis_gallica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Clonopsis_soumiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
Clonopsis_maroccana	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N22	0.00380649	0.00515109	0.000698473	4.64269e-005	2.42234e-006	1.7644e-007	1.52482e-006	0.000104347	0.00428392	0.0809247	0.353006	0.419514	0.114359	0.0168756	0.00115575	6.77444e-005	2.32867e-006	8.14932e-008	1.74682e-009	3.88543e-011	5.40486e-013	7.82406e-015	7.32198e-017	7.20767e-019	4.71642e-021	3.31036e-023	1.57499e-025	8.32324e-028	3.04563e-030	1.30282e-032	4.48709e-035	1.70124e-037	5.45059e-040	1.85343e-042	
N23	0.000662809	0.000602531	2.00391e-005	2.32562e-007	2.42899e-009	1.18728e-009	1.38129e-008	4.41539e-006	0.00111206	0.0815666	0.43644	0.445352	0.0334328	0.000798641	8.0616e-006	4.73316e-008	1.59501e-010	4.8387e-013	9.44279e-016	9.05329e-018	3.64822e-020	6.73804e-022	2.15278e-024	2.55948e-026	5.50043e-029	4.19008e-031	5.79489e-034	2.86902e-036	2.23528e-039	7.44246e-042	3.50945e-045	8.21705e-048	3.26348e-051	7.19616e-054	
Leptynia_attenuata	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Leptynia_caprai	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Leptynia_montana	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Phalces_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
