NODE	2	3	4	5	6	7	8	9	10	11	12	13	14	
N1	7.94942e-010	0.017459	1.33957e-007	1.94275e-008	0.982485	5.54367e-005	1.35138e-009	2.21424e-013	8.51842e-019	3.96246e-020	1.39211e-018	1.97974e-020	1.02885e-022	
N2	4.88477e-010	0.000987888	1.06574e-008	3.80446e-007	0.999008	4.19626e-006	5.37155e-011	4.67321e-014	1.55183e-014	5.2855e-014	3.04466e-009	2.44149e-014	1.76394e-016	
N3	7.78719e-011	0.000621827	1.48596e-009	1.35864e-007	0.999376	2.12183e-006	7.46518e-012	1.67796e-014	2.64861e-014	3.93931e-013	3.18036e-009	1.50574e-014	1.70501e-016	
N4	4.70205e-013	9.10349e-006	3.20128e-010	1.43171e-007	0.99999	9.3471e-007	8.92981e-013	4.27521e-016	4.80227e-017	4.53388e-014	3.4893e-009	9.13196e-015	7.2129e-018	
N5	9.92814e-016	2.10146e-007	1.53722e-012	1.70518e-007	1	7.45274e-008	3.82283e-015	6.51699e-018	9.39415e-015	1.96366e-012	3.51863e-009	6.57847e-016	7.84464e-019	
N6	3.41568e-021	4.97347e-012	1.6394e-015	2.15943e-009	0.00212982	8.69761e-011	1.04943e-017	1.00175e-015	1.56819e-009	0.00354638	0.994324	8.25331e-008	1.37793e-011	
N7	2.91217e-024	7.43646e-015	4.38517e-018	1.85137e-013	0.0001058	8.18495e-013	2.69879e-020	1.92576e-018	7.64497e-012	0.00216297	0.997731	3.26186e-008	3.52726e-011	
N8	5.63523e-025	2.11572e-015	4.2237e-017	1.08348e-011	1.25215e-005	1.10658e-012	5.03088e-019	7.67568e-016	1.38512e-010	0.00241457	0.997573	2.64206e-007	6.70073e-010	
Atrachelacris_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
N9	4.73695e-024	2.59973e-015	4.76952e-017	8.33608e-014	2.61341e-006	6.30576e-013	2.94843e-016	1.95768e-014	6.69156e-012	1.83699e-005	0.999978	1.46547e-006	1.71833e-008	
Diponthus_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	
Leiotettix_viridis	0	0	0	0	0	0	0	0	0	0	1	0	0	
N10	8.52044e-026	2.46178e-016	2.41506e-018	1.92353e-012	1.18337e-005	2.30388e-013	1.06139e-020	1.24062e-017	1.72521e-011	0.00221623	0.997772	5.106e-008	4.36768e-011	
N11	1.12433e-024	2.57925e-016	2.60986e-017	1.22595e-013	7.94319e-006	7.29937e-013	2.10764e-017	6.96785e-015	1.56596e-010	0.00147683	0.998515	4.15425e-007	1.35897e-008	
N12	1.20086e-032	3.02842e-017	2.86045e-020	6.00542e-014	3.36004e-008	1.32526e-015	1.25116e-021	2.05739e-016	8.05237e-011	0.00515029	0.994849	1.76e-007	4.56863e-011	
Leiotettix_pulcher	0	0	0	0	0	0	0	0	0	1	0	0	0	
Scotussa_lemniscata	0	0	0	0	0	0	0	0	0	0	1	0	0	
Scotussa_impudica	0	0	0	0	0	0	0	0	0	0	1	0	0	
Scotussa_daguerrei	0	0	0	0	0	0	0	0	0	1	0	0	0	
N13	3.20269e-021	1.73514e-013	3.85747e-015	2.13554e-008	0.00019916	3.68237e-011	1.29632e-017	2.10671e-015	1.13023e-007	0.786401	0.2134	9.72569e-008	6.98352e-010	
Dichromatos_lilloanus	0	0	0	0	0	0	0	0	0	1	0	0	0	
Ronderosia_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
N14	9.08651e-017	3.29085e-008	2.04619e-012	1.07149e-005	0.999989	1.77417e-008	9.37078e-017	1.20023e-015	6.54947e-013	3.56267e-012	3.51766e-009	5.77077e-017	2.35024e-020	
N15	3.89121e-014	1.54063e-008	3.38569e-009	0.0111657	0.95578	4.30804e-007	9.91946e-013	1.37192e-010	0.0013748	0.0111387	0.0205403	7.15657e-009	1.8916e-010	
Chlorus_bolivianus	0	0	0	0	0	0	0	0	1	0	0	0	0	
Leiotettix_flavipes	0	0	0	0	0	0	0	0	0	1	0	0	0	
N16	2.59416e-016	1.05204e-008	1.69192e-010	9.84845e-008	0.999999	4.49718e-007	9.23398e-013	2.6826e-013	5.64806e-015	2.0257e-013	3.52267e-009	4.07001e-015	4.12077e-017	
N17	9.42253e-017	4.87223e-009	2.76098e-010	5.89882e-007	0.999999	1.22083e-007	1.03799e-014	3.92036e-016	4.8187e-015	5.26986e-013	3.5229e-009	1.03745e-015	1.67659e-017	
N18	5.60071e-015	5.08965e-009	1.55543e-008	6.3607e-005	0.999936	1.91516e-007	6.63943e-015	5.17878e-015	2.44392e-012	1.53607e-011	3.50544e-009	8.20822e-016	7.0051e-018	
N19	3.22701e-014	1.44733e-008	4.83112e-008	0.00266012	0.887377	8.74375e-007	3.45274e-011	4.18954e-009	0.000114173	0.000326037	0.109521	1.38207e-007	1.09527e-009	
Dichroplus_conspersus	0	0	0	0	0	0	0	0	0	0	1	0	0	
Dichroplus_pratensis	0	0	0	0	0	0	0	0	1	0	0	0	0	
