NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	
N1	4.04964e-006	0.0100621	0.864373	0.125371	0.000189505	2.98369e-008	1.1394e-011	2.10359e-017	7.13482e-019	1.35087e-020	1.03048e-022	3.89771e-025	8.42813e-028	1.28981e-030	
N2	7.33023e-005	0.0240159	0.834662	0.140507	0.000741164	4.639e-007	2.06358e-009	1.65207e-010	2.75319e-010	2.67515e-012	5.83753e-013	9.19849e-017	1.61223e-018	8.32054e-022	
N3	0.000846607	0.0134022	0.442388	0.501382	0.0411385	0.00059961	0.000229094	9.73291e-006	3.69294e-006	3.07467e-008	5.60984e-009	7.44923e-012	2.12993e-013	5.55034e-015	
N4	7.08179e-032	1.29597e-031	1.10496e-010	2.71334e-005	0.999966	7.21377e-006	5.2556e-011	2.12662e-032	6.50292e-032	5.62767e-032	1.25874e-031	6.31331e-032	1.21319e-031	2.53809e-031	
Acanthops_falcata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
Pseudacanthops_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N5	2.22252e-005	0.00182751	0.2175	0.75234	0.0273463	0.000859345	9.56795e-005	5.79008e-006	2.35475e-006	3.55376e-007	4.10837e-007	2.24534e-008	9.3363e-010	1.27192e-011	
Liturgusa_cursor	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
Liturgusa_maya	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N6	0.000484818	0.257335	0.717904	0.0242217	5.35428e-005	6.38012e-008	1.24058e-008	2.70446e-008	2.46956e-007	4.28963e-008	4.24385e-008	1.22653e-010	9.51246e-012	2.45387e-014	
N7	0.000432929	0.681143	0.317804	0.000618973	2.81839e-007	1.61417e-008	8.79919e-008	2.94983e-007	5.4511e-007	4.76476e-009	4.09327e-011	2.29572e-015	1.29901e-019	4.35128e-025	
N8	0.00163196	0.753738	0.244268	0.000308685	7.01545e-007	1.1765e-007	7.08501e-006	4.69558e-006	4.05013e-005	1.65688e-009	2.09594e-011	1.51444e-017	4.50021e-021	2.22273e-026	
N9	0.00189832	0.748723	0.237722	0.000431539	7.29422e-007	1.34338e-007	2.54868e-005	1.86878e-005	0.0111759	1.63014e-006	2.90452e-006	2.71556e-011	3.76335e-013	3.42128e-016	
N10	0.000373122	0.410651	0.0234409	1.25052e-005	3.60206e-009	4.87315e-009	8.18545e-006	0.000523689	0.556309	0.00651917	0.00216193	3.73565e-007	3.12265e-009	4.72752e-012	
N11	1.44521e-005	0.034712	9.23087e-005	1.58771e-008	1.40712e-012	5.38876e-011	9.66641e-007	0.0012693	0.959384	0.0044831	4.39064e-005	5.9134e-009	4.89363e-012	1.26126e-014	
N12	3.56284e-006	0.0187534	2.56557e-005	2.08634e-009	6.92055e-014	4.45406e-012	1.73591e-007	0.000859351	0.976013	0.00433058	1.45404e-005	1.10271e-009	9.65035e-013	7.19514e-014	
N13	3.03751e-006	0.00781318	2.80828e-005	2.15586e-009	3.98688e-013	6.10753e-011	4.5666e-007	0.00212872	0.979261	0.0107481	1.75116e-005	2.18958e-009	4.55603e-011	1.17232e-012	
N14	6.75737e-008	0.00049919	1.64712e-007	8.04808e-012	2.89916e-016	3.57769e-013	2.55709e-008	0.000472282	0.995888	0.00313992	7.13701e-007	4.81022e-011	1.99625e-013	9.5976e-016	
N15	9.69907e-008	0.00029317	1.39756e-007	1.18775e-011	2.37154e-015	5.51139e-012	1.40902e-007	0.00106079	0.995572	0.00307236	9.03815e-007	8.87014e-011	5.56434e-012	7.66815e-013	
Antemna_rapax	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N16	4.82666e-008	5.85369e-005	5.72672e-008	1.13435e-011	6.1855e-014	8.04524e-011	8.24106e-007	0.00253244	0.993554	0.003852	1.88256e-006	7.08266e-010	2.32115e-011	5.96333e-013	
Archimantis_sobrina	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Sphodropoda_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N17	1.94929e-008	9.84622e-005	2.19084e-007	1.77078e-011	6.63302e-015	3.91847e-013	2.21463e-008	0.000410514	0.988057	0.011425	9.13891e-006	1.49165e-009	3.21539e-011	4.62145e-013	
N18	2.74886e-009	6.66998e-005	5.43588e-007	1.52523e-011	4.3359e-015	1.32329e-012	6.12832e-009	9.72613e-005	0.977276	0.0225027	5.71416e-005	3.43057e-009	1.39004e-010	6.32927e-012	
Parathespis_humbertiana	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N19	8.94359e-010	1.4049e-005	1.45984e-008	4.6035e-013	1.01916e-017	4.85653e-014	5.77164e-009	0.000212791	0.994484	0.00528773	1.7888e-006	5.83787e-011	3.81726e-014	4.28424e-016	
