NODE	2	3	4	5	6	7	8	9	10	11	12	13	14	
N1	1.16827e-008	0.0686225	1.19542e-006	2.54225e-008	0.931267	0.000109389	5.64877e-009	1.24565e-012	2.35136e-018	6.31515e-020	1.09982e-018	2.22724e-020	1.90121e-022	
N2	1.89238e-009	0.00713319	4.59143e-008	1.57235e-007	0.992863	3.32636e-006	4.7539e-011	3.12835e-014	1.5321e-014	2.722e-014	4.16966e-009	2.745e-014	1.49797e-016	
N3	1.75658e-008	0.00359726	2.17846e-007	2.29307e-006	0.996381	1.90112e-005	1.05083e-009	1.01517e-011	1.62513e-011	7.00655e-012	5.0757e-009	3.03786e-013	4.29519e-014	
N4	2.54893e-011	0.000136766	4.86281e-009	7.86695e-006	0.999853	1.99414e-006	7.62567e-012	5.65312e-014	2.96555e-012	5.2396e-011	6.66007e-009	3.87797e-014	7.79335e-017	
N5	4.70864e-012	4.4843e-005	1.11275e-009	3.30817e-006	0.999951	9.99423e-007	2.41173e-012	6.85859e-014	4.47044e-012	9.33045e-011	7.34159e-009	1.54409e-014	2.60357e-016	
N6	8.29822e-015	8.96594e-007	1.72579e-011	1.6872e-008	0.999999	1.69374e-007	5.39278e-014	2.1581e-016	8.32928e-016	9.27133e-011	7.85116e-009	4.05218e-015	6.5422e-018	
N7	5.84769e-017	6.29751e-008	2.22531e-013	3.03912e-009	1	2.07991e-008	1.41321e-016	2.26659e-018	4.24723e-014	1.98499e-010	7.76482e-009	2.76e-016	1.79895e-019	
N8	9.40724e-018	8.35065e-009	2.15246e-013	7.71245e-008	0.548078	1.02638e-008	7.59308e-017	4.23788e-017	2.25949e-009	0.0012456	0.450676	6.28798e-009	1.04641e-011	
N9	6.12437e-017	9.95511e-010	9.24288e-011	2.27795e-005	0.356104	2.4349e-008	8.68962e-015	2.51153e-013	1.56754e-007	0.00140793	0.642465	8.62077e-008	6.09863e-011	
N10	2.02237e-018	1.53658e-009	1.62681e-010	4.30935e-007	0.297634	1.06046e-008	3.55689e-014	3.81914e-013	4.20159e-008	0.00120697	0.701159	8.66951e-008	2.46959e-009	
N11	4.46641e-017	8.81112e-010	5.77003e-011	5.03668e-007	0.195171	8.86767e-008	1.65734e-013	5.53706e-013	3.18993e-008	0.00164635	0.80318	1.1619e-006	5.08688e-008	
Atrachelacris_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
Leiotettix_viridis	0	0	0	0	0	0	0	0	0	0	1	0	0	
Pseudoscopas_nigrigena	0	0	0	0	0	0	0	0	0	0	1	0	0	
Chlorus_bolivianus	0	0	0	0	0	0	0	0	1	0	0	0	0	
N12	3.59417e-016	4.43699e-009	4.3786e-011	1.35149e-005	0.388101	1.37814e-007	9.67475e-014	1.14048e-013	2.19866e-006	0.165264	0.446619	3.17296e-007	1.91548e-008	
Dichromatos_lilloanus	0	0	0	0	0	0	0	0	0	1	0	0	0	
Ronderosia_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
N13	1.12236e-016	1.18598e-008	1.78991e-010	3.91208e-007	0.999999	1.362e-007	6.24432e-014	4.78699e-016	6.33381e-014	1.18889e-011	7.71818e-009	3.3003e-015	6.87231e-017	
Dichroplus_conspersus	0	0	0	0	0	0	0	0	0	0	1	0	0	
N14	7.98863e-016	8.1198e-009	2.69822e-010	7.06285e-006	0.999993	1.70933e-008	1.32179e-016	4.19716e-016	4.45772e-013	7.5232e-011	7.6544e-009	4.45489e-017	7.16275e-021	
N15	4.92578e-009	1.07412e-005	0.00146786	0.00391766	0.994603	7.32525e-007	6.9664e-012	1.46905e-012	6.19783e-013	1.01456e-011	2.52038e-010	1.86538e-016	1.77599e-019	
Dichroplus_democraticus	0	0	0	0	0	0	0	0	0	0	1	0	0	
Dichroplus_silveiraguidoi	0	0	1	0	0	0	0	0	0	0	0	0	0	
N16	6.63475e-016	3.84554e-009	2.35269e-010	4.66676e-005	0.987679	3.91679e-008	1.06955e-014	2.70011e-014	2.34085e-008	3.69157e-007	0.012274	3.66889e-010	3.35609e-012	
N17	6.63367e-016	2.77591e-008	8.63807e-010	1.08232e-007	0.391028	2.64163e-007	4.82082e-012	1.56184e-012	2.39542e-010	8.35745e-008	0.608971	1.02239e-006	2.51107e-008	
N18	5.49047e-019	1.56181e-010	2.48882e-013	1.95367e-010	0.0095103	1.92045e-009	3.10262e-015	7.77227e-016	5.27621e-012	5.12392e-006	0.990483	1.34237e-006	2.05895e-009	
Dichroplus_elongatus	0	0	0	0	0	0	0	0	0	0	1	0	0	
N19	3.41292e-030	6.87759e-015	1.94258e-018	1.78879e-011	6.20525e-005	3.73057e-013	4.20956e-022	1.76414e-018	3.31581e-012	0.00110316	0.998835	2.39377e-008	4.98038e-012	
Dichroplus_paraelongatus	0	0	0	0	0	0	0	0	0	0	1	0	0	
Dichroplus_patruelis	0	0	0	0	0	0	0	0	0	1	0	0	0	
