NODE	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
N1	0.0986435	0.0961876	0.0916951	0.085745	0.0788653	0.0715072	0.0640345	0.0567215	0.0497602	0.0432745	0.0373368	0.0319911	0.0272917	0.0233376	0.0200033	0.017186	0.0148011	0.0127789	0.0110614	0.00960034	0.00835512	0.00729178	0.00638169	0.00560076	0.00492873	0.00434864	0.00384631	0.00340997	0.00302989	0.00269805	0.00240806	0.00215551	0.00194071	0.00178207	
N2	0.415093	0.119546	0.0606382	0.0492166	0.0461922	0.0439486	0.0414732	0.0390443	0.0369982	0.0354165	0.0210953	0.0180097	0.0138649	0.0123827	0.0101023	0.00867662	0.00677115	0.00543788	0.00399214	0.00302196	0.00212681	0.00156698	0.00110422	0.000836577	0.000629028	0.000521658	0.00043642	0.000395413	0.000348293	0.000314067	0.000267592	0.000221845	0.000172456	0.000137437	
N3	0.436633	0.12426	0.0607216	0.0470887	0.0425942	0.0397502	0.0377972	0.0370261	0.0374842	0.0385961	0.0217741	0.0184587	0.0130982	0.0111871	0.0083082	0.00672605	0.00475112	0.0036131	0.00242544	0.00178516	0.00119067	0.000901837	0.0006465	0.000547244	0.000450407	0.000429876	0.000379076	0.00035811	0.00029173	0.000243226	0.000181925	0.000136052	9.46641e-005	6.97678e-005	
N4	0.442482	0.123082	0.0569685	0.0424971	0.0385163	0.0374267	0.038109	0.0403699	0.0437133	0.04691	0.0239338	0.0192695	0.0120241	0.00970609	0.00648229	0.00504963	0.00326852	0.00246837	0.00156166	0.00120074	0.00079918	0.000691071	0.000541385	0.000555558	0.000486038	0.000503312	0.000401353	0.000354777	0.000228681	0.000165385	0.000101888	6.68588e-005	3.94796e-005	2.5806e-005	
N5	0.455545	0.12353	0.0553526	0.041463	0.0387164	0.0391347	0.0412664	0.0441227	0.0462618	0.0463273	0.0226697	0.016174	0.00885977	0.0061742	0.00356929	0.00243538	0.00142912	0.00103745	0.000711348	0.000669465	0.000615582	0.000717715	0.000697441	0.000745356	0.000594784	0.000500506	0.000300401	0.000195725	9.02548e-005	4.94364e-005	2.33482e-005	1.18563e-005	5.21514e-006	2.434e-006	
N6	0.450312	0.120884	0.0533609	0.0399694	0.0383571	0.0405877	0.0445637	0.0485856	0.0511491	0.0511924	0.0217748	0.0146683	0.00687099	0.00456885	0.00233849	0.00165062	0.000975458	0.000903894	0.000768123	0.000994005	0.000986207	0.00122009	0.00100481	0.000965225	0.000585004	0.000423814	0.000184333	0.000103167	3.07115e-005	1.34404e-005	4.40959e-006	1.90745e-006	7.07526e-007	3.23638e-007	
N7	0.418818	0.112504	0.053709	0.0484981	0.0571605	0.0663452	0.0675158	0.0584311	0.0433449	0.0281883	0.00739748	0.00335089	0.00131978	0.00115193	0.00124084	0.00224118	0.00322526	0.00514835	0.00534393	0.00580575	0.00400551	0.00296755	0.00135075	0.000668155	0.000192217	6.19347e-005	1.10268e-005	2.3856e-006	2.75159e-007	4.38018e-008	5.16797e-009	6.27129e-010	5.86739e-011	5.86267e-012	
N8	0.410772	0.1162	0.0601728	0.0564703	0.062217	0.0628618	0.055933	0.0449093	0.0347174	0.0278015	0.00684127	0.00429639	0.00189871	0.00301491	0.00350383	0.00700436	0.00748767	0.010093	0.00752858	0.00738558	0.00402234	0.00303616	0.00105625	0.000587782	0.000123041	5.47445e-005	7.39235e-006	2.62318e-006	1.28722e-007	2.78504e-008	2.28435e-009	6.11886e-010	9.80473e-011	2.14825e-011	
N9	0.412442	0.117388	0.0622233	0.0588447	0.0639996	0.0623885	0.0525015	0.0398839	0.028788	0.0201767	0.00504356	0.00343923	0.0022963	0.00411419	0.00553972	0.0102495	0.0107674	0.0136801	0.00945808	0.00862639	0.00401058	0.00272695	0.000813178	0.000451797	8.86053e-005	4.81338e-005	6.68193e-006	3.53446e-006	1.84598e-007	7.02102e-008	5.62514e-009	2.57114e-009	4.98789e-010	2.36928e-010	
N10	0.407628	0.127948	0.070595	0.0578783	0.0478139	0.0339643	0.0210875	0.0123406	0.00819178	0.00884222	0.00687791	0.0141363	0.0185355	0.03259	0.0340519	0.0382008	0.0258413	0.0187654	0.00830558	0.00431391	0.0013514	0.000553405	0.000132077	4.4218e-005	8.11761e-006	2.15561e-006	2.82425e-007	5.78486e-008	4.60003e-009	7.98554e-010	1.00658e-010	1.70466e-011	2.17471e-012	3.33795e-013	
Acanthoxyla_geisovii	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.000193535	4.98194e-008	8.94556e-012	1.59272e-015	2.31622e-019	1.36208e-018	1.35426e-013	7.32776e-009	0.000172947	0.997548	0.00208402	1.68168e-006	4.87803e-010	1.00685e-013	1.07249e-017	8.78524e-022	3.95677e-026	1.43271e-030	2.6465e-035	3.63961e-040	1.88337e-045	3.87872e-051	1.0322e-032	1.26922e-032	1.17105e-032	1.43884e-032	1.32844e-032	1.63274e-032	1.5201e-032	1.85731e-032	2.01517e-032	2.44607e-032	2.71154e-032	3.24388e-032	
Acanthoxyla_inermis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Clitarchus_hookeri	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Extatosoma_tiaratum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.331655	0.0881384	0.0371316	0.0248031	0.0260471	0.0341983	0.0419858	0.0501887	0.0667731	0.0953223	0.0463602	0.0429424	0.0244081	0.0207917	0.0120108	0.00936264	0.00733426	0.00923875	0.00875266	0.00907228	0.00569296	0.00423562	0.00184533	0.00110479	0.000363863	0.000177895	4.21345e-005	1.61914e-005	2.40065e-006	8.25475e-007	2.16973e-007	6.90131e-008	1.67211e-008	4.50777e-009	
Ctenomorpha_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Phobaeticus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N13	0.419708	0.113732	0.0556437	0.0512867	0.0597491	0.0670688	0.0652433	0.0537135	0.0384618	0.0265108	0.00658038	0.00348876	0.00135134	0.00150136	0.00157206	0.00294523	0.00391281	0.00606502	0.00584849	0.00628676	0.00395618	0.00307847	0.00121238	0.00076059	0.000173048	0.000117181	1.50501e-005	1.57332e-005	7.93701e-007	7.53588e-007	4.84645e-008	6.32771e-008	2.64169e-008	4.30316e-008	
Acrophylla_titan	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Podacanthus_wilkinsoni	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	0.337664	0.0995815	0.0550707	0.0533685	0.0604441	0.0659953	0.0657636	0.0586955	0.0486863	0.0410159	0.0168612	0.0140967	0.010429	0.0129784	0.0126155	0.0141468	0.0109773	0.00921051	0.00556659	0.00375514	0.00177877	0.000889129	0.000287786	9.61384e-005	2.00779e-005	4.49001e-006	6.21175e-007	9.82559e-008	9.63747e-009	1.14528e-009	1.06655e-010	9.80861e-012	7.32541e-013	5.7657e-014	
N15	0.336113	0.100763	0.0571125	0.0552221	0.0608602	0.065187	0.0641932	0.056575	0.0467782	0.0408398	0.0175627	0.0154597	0.0115472	0.0141632	0.0134483	0.0141149	0.0106369	0.00843767	0.00506887	0.00331788	0.001545	0.000739951	0.0002246	7.19728e-005	1.33423e-005	3.03643e-006	3.41421e-007	6.62786e-008	4.19949e-009	6.57976e-010	3.57988e-011	6.85747e-012	1.10544e-012	1.08409e-012	
N16	0.262718	0.0745887	0.0355961	0.0288695	0.0366684	0.0455625	0.041833	0.0342144	0.0448949	0.0900151	0.0656717	0.0716953	0.042734	0.0337334	0.0168332	0.0137433	0.0115094	0.0155899	0.0120849	0.0113552	0.00534207	0.00325492	0.000975767	0.000405993	8.22325e-005	2.44297e-005	3.30621e-006	7.11917e-007	5.41451e-008	9.37747e-009	1.12887e-009	1.9536e-010	2.47503e-011	3.63305e-012	
N17	0.206224	0.0706643	0.0350188	0.016826	0.00592281	0.00179661	0.00153383	0.00773018	0.0436119	0.141291	0.157531	0.146784	0.0790669	0.0508074	0.0219227	0.0097658	0.00269772	0.000678473	0.000109613	1.59453e-005	1.55296e-006	1.40037e-007	8.61025e-009	5.15957e-010	2.0856e-011	8.91754e-013	2.4713e-014	8.48969e-016	1.93541e-017	7.49501e-019	2.76648e-020	1.19011e-021	4.25012e-023	1.45178e-024	
N18	0.0706765	0.0109154	0.00134362	0.000155597	1.97631e-005	2.17735e-005	0.000633189	0.0166373	0.16431	0.397139	0.22951	0.088414	0.0172087	0.0027369	0.000256886	2.10243e-005	1.0149e-006	5.20889e-008	1.56177e-009	7.48551e-011	1.89953e-012	9.04884e-014	1.90064e-015	6.99071e-017	1.08982e-018	2.901e-020	3.19794e-022	6.22749e-024	4.43422e-026	6.80551e-028	5.58048e-030	8.54694e-032	8.84255e-034	1.18753e-035	
Bacillus_atticus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bacillus_grandii_grandii	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bacillus_grandii_benazzii	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bacillus_lynceorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	0.34876	0.14974	0.118104	0.101853	0.0681561	0.0339282	0.0171258	0.0215941	0.0415506	0.0561517	0.0269572	0.0120215	0.00319668	0.000731119	0.000112862	1.51185e-005	1.4413e-006	1.27638e-007	8.24858e-009	5.45368e-010	2.64417e-011	1.44064e-012	5.66962e-014	2.64379e-015	8.81955e-017	3.52429e-018	1.02372e-019	3.45414e-021	8.66712e-023	2.3901e-024	5.42151e-026	1.21093e-027	2.29427e-029	4.53904e-031	
N20	0.000661896	7.67676e-007	8.75785e-010	3.72692e-010	8.63687e-010	3.09959e-009	1.44129e-008	9.65783e-008	0.000383658	0.994886	0.00405565	1.17648e-005	1.12989e-008	1.19411e-011	2.54986e-013	9.22046e-013	1.32992e-012	1.6942e-012	5.79935e-013	1.00332e-015	4.71485e-019	2.0545e-022	3.63443e-026	8.19488e-030	4.33501e-031	2.94615e-031	6.49217e-032	1.20283e-032	2.88926e-036	8.20393e-040	1.02857e-043	1.16638e-047	5.80943e-052	1.39976e-056	
Clonopsis_felicitatis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N21	6.33506e-008	1.09489e-016	3.90235e-018	1.22447e-019	1.20785e-012	1.38134e-010	1.13814e-017	2.18801e-016	1.96237e-007	0.0094099	5.06817e-007	1.15567e-016	4.9579e-018	2.24488e-019	6.23376e-021	1.10663e-021	2.81548e-015	7.29864e-011	1.61672e-007	7.37563e-009	4.44765e-012	4.31106e-020	4.20472e-020	1.09546e-018	9.9755e-019	3.39762e-009	1.74574e-005	0.990549	2.25509e-005	5.43812e-008	2.88726e-019	1.13325e-018	8.45689e-020	1.66114e-018	
Clonopsis_gallica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Clonopsis_soumiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
Clonopsis_maroccana	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
