NODE	2	3	4	5	6	7	8	9	10	11	12	13	14	
N1	1.6494e-006	0.272955	5.57368e-005	4.69347e-007	0.726104	0.000882722	4.20606e-007	4.44356e-010	5.30599e-013	4.27465e-018	5.27159e-018	2.81441e-019	8.08438e-021	
N2	5.04892e-007	0.0465541	5.85399e-006	4.32827e-006	0.953363	7.23644e-005	4.13596e-008	9.14405e-011	8.29764e-011	1.3915e-010	2.87883e-008	1.24471e-012	2.94552e-014	
N3	9.81958e-011	0.00039758	9.59653e-009	1.22025e-006	0.999598	3.49347e-006	8.38927e-011	5.50889e-014	9.90527e-014	1.41352e-012	8.21511e-009	1.72309e-013	1.83905e-016	
N4	5.31813e-012	0.000124643	2.94123e-010	5.37006e-008	0.999875	7.34881e-007	1.81599e-012	2.04604e-014	6.01075e-016	2.96255e-013	8.27205e-009	3.69303e-014	1.49386e-016	
N5	3.94655e-014	8.35204e-006	5.97982e-012	9.53138e-008	0.999991	1.02783e-007	4.48608e-015	8.04425e-017	1.62505e-015	1.02316e-012	8.31875e-009	1.59199e-015	1.43785e-018	
N6	8.04341e-014	3.4069e-007	1.38654e-010	4.76045e-005	0.730324	9.63519e-008	4.63645e-014	1.80879e-012	2.09999e-005	0.00425612	0.26535	3.76937e-008	1.5252e-010	
N7	2.00621e-018	1.93895e-009	9.27177e-013	1.37018e-008	0.0786822	1.43792e-009	8.77628e-016	1.55837e-015	3.28151e-008	0.00487435	0.916443	2.92435e-008	3.23984e-011	
N8	1.3029e-018	1.32256e-010	2.03324e-013	1.57684e-008	0.0239159	2.6893e-009	4.04188e-016	1.25682e-015	5.41989e-009	0.0263922	0.949692	2.65566e-007	1.7385e-009	
N9	5.15517e-017	5.42261e-010	2.07512e-011	5.67332e-008	0.00521128	1.3559e-008	3.57357e-013	1.51879e-011	2.50114e-007	0.0287409	0.966032	1.50953e-005	4.24936e-007	
Atrachelacris_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
Leiotettix_viridis	0	0	0	0	0	0	0	0	0	0	1	0	0	
N10	5.09585e-018	6.25447e-011	5.19101e-012	6.17373e-007	0.003784	5.34315e-009	3.46212e-014	1.86562e-013	1.10475e-006	0.717301	0.278912	1.20009e-006	3.89214e-008	
Dichromatos_lilloanus	0	0	0	0	0	0	0	0	0	1	0	0	0	
Ronderosia_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
N11	4.53081e-017	5.12695e-010	1.406e-011	9.02073e-008	0.0427689	3.16473e-008	5.35631e-014	4.63453e-013	1.24585e-008	0.00515524	0.952073	2.15365e-006	7.71869e-008	
N12	1.18742e-016	1.50755e-009	3.70489e-011	2.88227e-009	0.010008	2.78919e-008	1.2268e-012	1.40346e-011	4.44595e-009	0.000676909	0.989281	3.32508e-005	9.92911e-007	
N13	1.37019e-028	5.07943e-013	2.41426e-016	1.3969e-010	5.86537e-005	6.35457e-012	2.08886e-019	1.76599e-015	2.76496e-010	0.00504412	0.994897	6.98634e-007	3.76573e-010	
Leiotettix_pulcher	0	0	0	0	0	0	0	0	0	1	0	0	0	
