NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
N1	0.124623	0.121627	0.115944	0.10802	0.0983857	0.0875895	0.0761573	0.0645711	0.0532677	0.0426388	0.0330185	0.0246602	0.0177106	0.012197	0.00803334	0.00504694	0.00301651	0.00171118	0.00091934	0.000466905	0.000223785	0.00010108	4.29745e-005	1.71817e-005	6.4559e-006	2.2791e-006	7.56086e-007	2.3591e-007	6.93532e-008	1.9272e-008	5.08998e-009	1.2898e-009	3.19092e-010	8.00955e-011	2.26345e-011	9.55242e-012	
N2	0.101334	0.0959048	0.0933523	0.0917259	0.0893131	0.0851171	0.0790542	0.0717283	0.0625425	0.053837	0.0447705	0.0367054	0.0287728	0.0219659	0.0158096	0.0109794	0.00712712	0.00445157	0.00259053	0.00145279	0.000758829	0.000383393	0.000180653	8.2729e-005	3.54511e-005	1.48339e-005	5.83171e-006	2.24623e-006	8.16806e-007	2.91323e-007	9.85379e-008	3.27247e-008	1.04282e-008	3.33744e-009	1.11837e-009	5.11306e-010	
N3	0.195205	0.178786	0.162611	0.142604	0.116654	0.086548	0.0570755	0.0330319	0.0164704	0.00714823	0.00267194	0.000871035	0.000245899	6.09102e-005	1.31626e-005	2.51485e-006	4.22442e-007	6.32604e-008	8.3919e-009	1.00108e-009	1.06554e-010	1.0294e-011	8.93582e-013	7.11638e-014	5.13297e-015	3.44553e-016	2.11898e-017	1.23949e-018	6.77526e-020	3.63191e-021	1.8646e-022	9.59942e-024	4.77071e-025	2.35571e-026	1.11826e-027	6.90325e-029	
Cryptocercus_primarius	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cryptocercus_relictus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cryptocercus_punctulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.13131	0.119941	0.109889	0.10069	0.0919058	0.0832084	0.0744342	0.0655888	0.05542	0.0458594	0.0360899	0.027722	0.0200872	0.0141978	0.0093853	0.00607056	0.00363868	0.00215261	0.00116863	0.000636162	0.000314199	0.000159064	7.19361e-005	3.41317e-005	1.4223e-005	6.34091e-006	2.43669e-006	1.0168e-006	3.63969e-007	1.43894e-007	4.97279e-008	1.94072e-008	7.01437e-009	2.90821e-009	1.23571e-009	7.38746e-010	
N5	0.124173	0.11428	0.106098	0.098805	0.0916879	0.0842774	0.0763924	0.0681011	0.0580668	0.048459	0.038364	0.0296407	0.0215225	0.0152392	0.0100301	0.00645835	0.00381688	0.0022299	0.0011779	0.000627928	0.000296748	0.000146164	6.19904e-005	2.85364e-005	1.09149e-005	4.73546e-006	1.63131e-006	6.64097e-007	2.06871e-007	7.91955e-008	2.2764e-008	8.481e-009	2.59021e-009	1.11101e-009	4.92221e-010	3.6802e-010	
N6	0.0950184	0.0907504	0.0896124	0.0894708	0.0885095	0.0856497	0.0807269	0.0743088	0.0652097	0.0564342	0.0466429	0.0382069	0.0295847	0.0227014	0.0161928	0.0115177	0.00748594	0.00494869	0.00293627	0.00183342	0.0010039	0.000602702	0.000306746	0.000177217	8.38955e-005	4.61075e-005	2.00718e-005	1.02744e-005	4.1104e-006	1.96236e-006	7.38691e-007	3.43003e-007	1.37762e-007	7.24013e-008	4.01159e-008	3.43603e-008	
N7	0.0459156	0.0462895	0.0499587	0.0552166	0.0603866	0.064201	0.0661895	0.0667773	0.0644357	0.0623885	0.0583857	0.0556332	0.0505456	0.0468993	0.040452	0.0360959	0.0291927	0.0251424	0.0191091	0.0160466	0.0115061	0.0094032	0.00631005	0.00491962	0.00306455	0.00224591	0.00128281	0.000870866	0.000459011	0.000292549	0.000146262	9.19719e-005	5.01447e-005	3.67953e-005	2.80028e-005	3.04535e-005	
