NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
N1	0.14773	0.142695	0.133231	0.1203	0.105069	0.088741	0.0724233	0.0570349	0.0432568	0.0315165	0.0219957	0.0146586	0.00929788	0.00559488	0.00318352	0.00170755	0.000860744	0.000406602	0.000179515	7.38922e-005	2.82932e-005	1.0057e-005	3.31271e-006	1.00961e-006	2.84335e-007	7.39253e-008	1.77333e-008	3.92446e-009	8.01771e-010	1.51511e-010	2.66015e-011	4.38368e-012	6.94586e-013	1.21139e-016	5.33838e-017	3.1033e-017	
N2	0.156967	0.142374	0.127368	0.112189	0.0971034	0.0824527	0.0686376	0.0560536	0.0439349	0.0338157	0.0248841	0.018053	0.0124618	0.0085543	0.00555237	0.00364468	0.00224362	0.00143807	0.000854379	0.00055059	0.000322391	0.000213089	0.000123849	8.32147e-005	4.76037e-005	3.17926e-005	1.76067e-005	1.14521e-005	6.13924e-006	3.92032e-006	2.09749e-006	1.38668e-006	8.38169e-007	6.64792e-007	5.56638e-007	6.29731e-007	
N3	0.0991799	0.0982972	0.101737	0.104952	0.103993	0.09733	0.0863226	0.0738105	0.0609619	0.0499153	0.0394628	0.0301535	0.0214473	0.0143072	0.00869716	0.00490768	0.00250843	0.00119007	0.00051142	0.000204769	7.44417e-005	2.53511e-005	7.86736e-006	2.30119e-006	6.16499e-007	1.5661e-007	3.66378e-008	8.16682e-009	1.68594e-009	3.3253e-010	6.10231e-011	1.07115e-011	1.76168e-012	2.80744e-013	4.47504e-014	9.73294e-015	
N4	0.166566	0.156858	0.14916	0.13886	0.122263	0.0989201	0.072069	0.0466718	0.0265038	0.0132184	0.00574221	0.00217822	0.000717821	0.000206308	5.15823e-005	1.12815e-005	2.15625e-006	3.62631e-007	5.36329e-008	7.03197e-009	8.16361e-010	8.47322e-011	7.83909e-012	6.54728e-013	4.90482e-014	3.35876e-015	2.07628e-016	1.19762e-017	6.31799e-019	3.26516e-020	1.62067e-021	8.76378e-023	4.90886e-024	3.06203e-025	1.88924e-026	1.57809e-027	
Cryptocercus_primarius	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cryptocercus_relictus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cryptocercus_punctulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.142813	0.130054	0.117284	0.104626	0.0922295	0.0802926	0.0690506	0.0587422	0.0483044	0.0393426	0.0308557	0.024052	0.0179697	0.0134323	0.009569	0.00689822	0.00470525	0.00330377	0.00217425	0.00150554	0.000963659	0.000663397	0.000413746	0.000282416	0.000171241	0.00011517	6.75379e-005	4.44984e-005	2.54792e-005	1.67401e-005	9.76291e-006	6.79206e-006	4.53441e-006	3.77382e-006	3.343e-006	3.75937e-006	
N6	0.0724694	0.0685136	0.0663346	0.0653026	0.0648839	0.0646863	0.0644741	0.0641461	0.0622647	0.0601462	0.0563202	0.0523331	0.0467723	0.0413942	0.0349645	0.0292579	0.0232072	0.0182983	0.0135947	0.0100996	0.00702749	0.00492457	0.00321081	0.00212423	0.0013016	0.000816039	0.000473029	0.000283392	0.000158175	9.23964e-005	5.11955e-005	3.01406e-005	1.74886e-005	1.11963e-005	7.81493e-006	6.92292e-006	
