NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	
N1	1.97836e-005	0.0155919	0.884032	0.0999641	0.000392111	2.31378e-007	1.30134e-010	1.05207e-012	1.11651e-017	3.79984e-019	4.63039e-021	2.94443e-023	1.17632e-025	3.93983e-028	
N2	0.000133369	0.0692368	0.815865	0.114377	0.000386929	1.389e-007	2.83307e-010	1.09688e-012	5.36762e-013	9.3604e-016	4.73548e-018	3.56145e-022	2.57417e-025	1.01034e-028	
N3	0.000546873	0.0162261	0.439217	0.527398	0.0161456	0.000215739	0.000243377	5.62491e-006	2.18112e-006	2.21345e-009	4.33477e-010	2.47684e-013	3.77633e-015	9.16819e-017	
N4	8.74236e-032	2.06951e-031	4.81426e-011	1.90476e-005	0.999978	3.15099e-006	2.14335e-011	2.97976e-032	1.21128e-031	9.06324e-032	2.67317e-031	8.68767e-032	1.85446e-031	4.71016e-031	
Acanthops_falcata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
Pseudacanthops_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N5	8.36216e-005	0.00346769	0.313995	0.665286	0.0164999	0.000435792	0.000217796	7.58904e-006	5.19476e-006	1.93398e-007	4.84499e-007	7.77917e-009	8.56304e-010	1.23779e-011	
Liturgusa_cursor	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
Liturgusa_maya	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N6	2.11001e-005	0.237707	0.758808	0.00346314	6.8878e-007	9.85908e-010	3.99499e-012	2.33199e-012	6.16896e-011	4.26921e-013	3.40246e-014	1.28503e-018	6.88856e-021	8.36904e-025	
N7	1.56228e-005	0.291914	0.707141	0.000929019	3.45209e-008	2.21651e-011	2.58958e-012	6.47098e-012	1.46376e-009	5.04883e-012	6.6091e-013	2.81919e-018	4.98171e-020	2.97802e-022	
N8	0.000104441	0.305665	0.692926	0.00130417	1.77241e-007	5.09565e-012	4.37279e-012	4.56479e-011	1.72931e-009	7.11564e-013	7.40788e-015	2.20178e-020	2.00065e-024	1.78001e-027	
N9	9.39297e-005	0.945387	0.0544972	6.91088e-006	1.45682e-010	1.68893e-013	2.86108e-011	5.8307e-009	1.47041e-005	8.53423e-008	5.79513e-009	1.04622e-013	1.43518e-016	2.39241e-020	
N10	0.000514247	0.973292	0.0261697	5.52517e-006	3.03693e-010	3.99969e-012	1.04648e-009	7.82504e-008	1.87541e-005	6.36935e-008	2.61117e-009	1.87797e-013	3.52649e-016	9.56296e-018	
N11	7.99647e-005	0.291236	0.000711545	9.21945e-008	3.52529e-012	1.16275e-011	4.87926e-007	0.00027486	0.706256	0.00138998	5.13438e-005	3.64426e-009	4.5085e-012	1.57314e-014	
N12	2.2179e-005	0.0820542	0.000281866	2.60117e-008	1.09309e-012	2.40808e-011	4.69535e-007	0.00117947	0.908862	0.00755158	4.77321e-005	5.26877e-009	4.04511e-011	4.49199e-013	
N13	4.57002e-007	0.015027	1.13497e-005	2.23737e-010	1.01123e-015	3.3245e-015	1.21366e-009	7.60754e-005	0.981402	0.0034812	2.36729e-006	4.37238e-011	2.89407e-014	7.28719e-017	
N14	7.27706e-007	0.0104729	3.75068e-006	1.17549e-010	1.43076e-015	6.13465e-014	7.2932e-009	0.000213146	0.986996	0.00231241	6.75335e-007	2.05653e-011	1.21235e-013	1.53434e-014	
Antemna_rapax	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N15	2.54835e-007	0.00188695	3.70921e-007	1.40693e-011	4.40728e-016	3.49112e-013	2.31284e-008	0.0004103	0.996817	0.000884572	1.00531e-007	7.91475e-012	1.19401e-013	1.30314e-015	
N16	7.96482e-008	0.000650139	1.10814e-007	3.7735e-012	2.22927e-016	4.1458e-013	2.52986e-008	0.000445672	0.998147	0.00075645	7.09726e-008	5.12529e-012	2.21617e-013	7.11376e-015	
Archimantis_sobrina	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Sphodropoda_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Vates_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N17	5.53636e-007	0.00989969	0.000133359	5.36201e-009	1.35278e-013	5.82848e-012	1.66509e-008	0.00012003	0.962505	0.0272303	0.000110789	2.22801e-008	1.22481e-009	3.55022e-011	
Parathespis_humbertiana	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N18	2.21419e-009	0.000497083	5.47613e-008	1.23315e-013	7.06484e-020	1.22845e-017	2.95018e-011	1.59655e-005	0.998904	0.000582602	1.87395e-008	4.68063e-014	2.19723e-018	3.2628e-022	
N19	8.55268e-009	0.000331321	2.33761e-008	2.45918e-013	1.22761e-018	3.51106e-015	1.01806e-009	8.94631e-005	0.999128	0.000450789	1.5533e-008	1.64687e-013	9.21029e-015	1.07515e-015	
N20	1.2355e-009	2.21728e-005	1.67141e-009	2.70684e-014	6.48668e-018	3.70523e-014	4.96987e-009	0.000198664	0.999476	0.000302696	1.15356e-008	6.41152e-013	4.70971e-015	1.87435e-017	
Polyspilota_aeruginosa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Tenodera_aridifolia	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Tenodera_australasiae	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N21	1.73347e-008	0.000364329	3.8883e-008	6.82574e-013	6.18555e-018	2.11847e-014	3.32991e-009	0.000161636	0.998876	0.000597682	3.238e-008	6.81531e-013	8.13229e-014	1.36885e-014	
Sphodromantis_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Tenodera_superstitiosa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N22	0.000257961	0.0586658	0.00366461	1.08055e-006	9.05709e-009	2.74696e-007	6.56448e-005	0.0234955	0.833019	0.0790561	0.00177176	2.20548e-006	3.33425e-007	3.23315e-008	
Choeradodis_rhombicollis	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
Orthodera_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
