NODE	2	3	4	5	6	7	8	9	10	11	12	13	14	
N1	4.62187e-008	0.0882043	3.64809e-006	7.91926e-008	0.911521	0.000271184	3.22134e-008	1.68458e-011	1.43244e-017	7.38556e-019	5.45529e-018	1.67639e-019	2.21771e-021	
N2	1.13677e-008	0.00473662	1.81409e-007	1.69472e-006	0.995245	1.69188e-005	2.49826e-009	2.4348e-012	3.96654e-014	4.40621e-014	2.35115e-008	9.66487e-013	1.48954e-014	
N3	8.34263e-011	0.00116892	2.24749e-009	8.18341e-008	0.998829	1.68058e-006	1.01676e-011	4.48793e-015	1.68813e-015	1.49705e-014	2.55959e-008	1.06816e-013	3.10283e-016	
N4	4.89048e-011	0.000177965	3.42532e-009	3.23389e-007	0.999819	3.16022e-006	1.21445e-011	5.09721e-014	5.04545e-014	3.58607e-013	2.70693e-008	2.15445e-013	2.89193e-015	
N5	3.86096e-015	2.47482e-006	7.29817e-012	1.50615e-009	0.999997	2.32921e-008	5.71708e-016	3.07402e-019	1.4279e-019	2.69295e-014	2.76098e-008	2.43342e-015	1.95708e-019	
N6	1.48474e-014	1.83461e-006	3.32346e-012	6.68274e-009	0.923704	7.14006e-008	5.00333e-015	3.79344e-018	3.37234e-013	8.85196e-010	0.0762942	8.41994e-009	2.36803e-010	
N7	5.17627e-016	1.40686e-008	1.05067e-011	5.83466e-009	0.11685	5.62345e-008	6.27313e-014	6.46426e-015	1.82337e-012	8.35134e-008	0.883149	8.77403e-007	3.87384e-009	
N8	8.83909e-019	2.93416e-010	5.30189e-014	2.74657e-010	0.0435429	2.53346e-009	1.12358e-016	1.41727e-018	1.81436e-013	1.36243e-006	0.956456	1.35216e-007	1.55422e-010	
N9	1.42111e-023	7.48482e-014	2.00873e-017	2.71973e-011	0.000146956	2.45205e-012	4.8383e-020	4.45872e-019	1.37086e-012	0.000421247	0.999432	4.95367e-008	4.83314e-012	
N10	7.67532e-024	1.01237e-014	1.43261e-017	1.7234e-013	7.54259e-005	9.70523e-013	1.44894e-020	1.81114e-017	2.50141e-013	3.77681e-005	0.999887	4.67292e-008	2.92195e-010	
N11	3.44676e-026	2.86245e-016	1.01598e-019	1.23001e-014	1.53528e-006	4.24363e-014	7.39817e-022	1.72513e-018	5.30113e-012	0.000204856	0.999793	1.34235e-007	8.0162e-011	
N12	4.00407e-029	1.27013e-018	8.59619e-023	2.56786e-015	1.24151e-007	1.65725e-016	1.14049e-025	2.07464e-022	5.85412e-013	0.00275087	0.997249	4.17664e-009	5.85936e-013	
N13	1.91399e-027	3.56683e-019	1.4158e-020	5.99381e-015	3.84737e-008	9.30292e-016	2.26276e-020	4.8196e-017	3.24128e-011	0.00278563	0.997214	6.08818e-008	1.83992e-010	
Atrachelacris_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
N14	2.76874e-025	5.89456e-018	3.24405e-019	4.19961e-016	1.66635e-008	3.57293e-015	4.69863e-016	5.38883e-014	3.43285e-010	0.00111619	0.998883	1.2299e-006	3.87801e-008	
N15	1.10119e-027	5.85295e-019	1.87153e-021	5.43347e-016	2.56906e-010	5.0243e-017	2.96882e-019	1.21768e-015	2.20809e-010	0.00395631	0.996043	4.68249e-007	4.52888e-010	
Leiotettix_pulcher	0	0	0	0	0	0	0	0	0	1	0	0	0	
Scotussa_lemniscata	0	0	0	0	0	0	0	0	0	0	1	0	0	
Scotussa_impudica	0	0	0	0	0	0	0	0	0	0	1	0	0	
N16	2.84447e-027	3.75447e-018	1.77709e-019	6.33495e-013	5.77596e-009	1.17534e-015	1.25942e-021	1.44821e-015	7.88567e-008	0.853031	0.146968	7.9658e-008	6.03753e-010	
Scotussa_daguerrei	0	0	0	0	0	0	0	0	0	1	0	0	0	
Tropidostethus_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
Ommexecha_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	
N17	5.17727e-021	1.63357e-013	1.53994e-014	4.18745e-012	4.07524e-005	4.00832e-011	7.1665e-016	4.58044e-014	1.01683e-011	1.47603e-006	0.999953	4.79087e-006	1.58265e-007	
Leiotettix_viridis	0	0	0	0	0	0	0	0	0	0	1	0	0	
Paulinia_acuminata	0	0	0	0	0	0	0	0	0	0	1	0	0	
N18	2.97072e-022	2.73982e-014	2.4612e-015	2.53893e-009	2.72073e-005	1.00656e-011	9.34707e-018	4.42273e-015	1.17951e-007	0.694211	0.305761	2.92922e-007	5.03497e-009	
Dichromatos_lilloanus	0	0	0	0	0	0	0	0	0	1	0	0	0	
Ronderosia_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
N19	2.73425e-019	5.29635e-011	1.24894e-013	1.35641e-008	0.0386129	2.97384e-009	6.12296e-017	9.12857e-018	7.34234e-011	4.1169e-005	0.961346	1.08655e-007	2.26654e-010	
N20	5.85333e-015	1.9355e-009	4.81202e-009	0.000107358	0.0349057	7.38332e-008	3.33357e-012	3.19199e-009	5.3314e-005	0.00604569	0.958881	6.61519e-006	1.09485e-007	
Chlorus_bolivianus	0	0	0	0	0	0	0	0	1	0	0	0	0	
Marellia_remipes	0	0	0	0	0	0	0	0	0	0	1	0	0	
