NODE	2	3	4	5	6	7	8	9	10	11	12	13	14	
N1	0.000473005	0.644798	0.00371767	5.05612e-005	0.339259	0.0115807	0.000119157	1.17297e-006	9.96908e-009	7.65204e-011	2.78368e-012	1.33583e-017	7.45905e-019	
N2	1.63167e-007	0.0247047	7.36179e-006	2.10603e-006	0.975169	0.000116217	1.30919e-007	9.93497e-011	1.55075e-011	1.38381e-011	8.95609e-008	4.70727e-011	3.8006e-013	
N3	1.32309e-007	0.0163274	1.60579e-006	3.63376e-006	0.983592	7.51439e-005	3.80473e-008	5.58285e-011	1.16836e-010	3.55964e-010	9.42799e-008	2.87902e-011	1.40133e-012	
N4	2.13156e-011	0.000115583	3.31286e-009	2.9719e-007	0.999881	3.41977e-006	7.60821e-011	3.25302e-013	4.71935e-014	2.82453e-013	9.31907e-008	2.1059e-012	3.2509e-015	
N5	8.92395e-016	1.64843e-007	3.69912e-013	6.35113e-010	0.0711548	8.84572e-009	1.29322e-015	3.99862e-017	6.902e-013	5.85005e-007	0.928844	1.47674e-007	1.27386e-010	
N6	8.21307e-016	1.4335e-008	2.00639e-012	1.82778e-008	0.026729	1.26789e-008	8.55203e-015	1.60431e-015	4.0968e-011	6.04342e-005	0.973209	1.14997e-006	1.51394e-008	
N7	8.72644e-017	1.68813e-009	1.69572e-012	7.96207e-010	0.0127671	8.31946e-009	7.22087e-015	6.46211e-015	5.6984e-012	1.22492e-005	0.987218	2.16252e-006	3.02372e-008	
N8	8.80397e-017	4.28118e-010	1.85144e-011	2.06094e-009	0.00554449	1.80103e-008	1.52562e-013	1.30829e-013	3.26968e-010	4.5408e-005	0.994395	1.49918e-005	4.41858e-007	
N9	1.23269e-016	2.16153e-010	2.63932e-011	3.67038e-008	0.00305051	1.71834e-008	3.29391e-013	1.62162e-012	2.68417e-008	0.00205663	0.994867	2.38166e-005	1.73693e-006	
Atrachelacris_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
