NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
N1	0.133813	0.130211	0.123339	0.113737	0.102081	0.0891184	0.0755935	0.0621976	0.0495296	0.0380694	0.0281562	0.0199732	0.0135448	0.00875331	0.00537451	0.00312649	0.0017187	0.000890732	0.000434286	0.000198819	8.53225e-005	3.42729e-005	1.28699e-005	4.51328e-006	1.47693e-006	4.5078e-007	1.28306e-007	3.407e-008	8.45004e-009	1.96283e-009	4.2952e-010	8.9702e-011	1.84254e-011	3.99582e-012	1.07122e-012	4.73196e-013	
N2	0.142564	0.132156	0.121085	0.109391	0.0971732	0.0846694	0.0722449	0.0603293	0.0485648	0.0382165	0.028875	0.0213317	0.0150549	0.0104152	0.00683982	0.0044369	0.00271066	0.00166509	0.000953993	0.000569076	0.000312228	0.000188173	0.00010165	6.37617e-005	3.44566e-005	2.23829e-005	1.19766e-005	7.80924e-006	4.09592e-006	2.65171e-006	1.39279e-006	9.3512e-007	5.57136e-007	4.51329e-007	3.80928e-007	4.43255e-007	
N3	0.0827677	0.0804073	0.0801648	0.0807745	0.0810785	0.0802614	0.0779573	0.0741869	0.0682736	0.0615422	0.0535196	0.0454415	0.0369858	0.0292312	0.0219944	0.0160092	0.0110417	0.00736162	0.00464101	0.00283364	0.00163538	0.000917446	0.000486944	0.000252473	0.000124166	5.99946e-005	2.76001e-005	1.25435e-005	5.45501e-006	2.35346e-006	9.77469e-007	4.04863e-007	1.64024e-007	6.83903e-008	3.07495e-008	1.85186e-008	
N4	0.186822	0.186477	0.1851	0.166934	0.128088	0.0807286	0.0412124	0.0170117	0.0056611	0.00154389	0.000345778	6.47096e-005	1.01442e-005	1.35408e-006	1.54135e-007	1.51922e-008	1.29659e-009	9.72334e-011	6.39636e-012	3.74599e-013	1.9462e-014	9.11308e-016	3.82484e-017	1.46524e-018	5.08566e-020	1.63494e-021	4.82406e-023	1.3426e-024	3.48579e-026	8.70974e-028	2.06234e-029	4.7629e-031	1.04926e-032	2.25153e-034	4.60489e-036	1.13033e-037	
Cryptocercus_primarius	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cryptocercus_relictus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cryptocercus_punctulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.135053	0.125203	0.114799	0.104005	0.0930007	0.0820006	0.0712512	0.061013	0.0506579	0.0414118	0.0326945	0.0254291	0.0190204	0.0140577	0.00994642	0.00700172	0.00469442	0.00317116	0.00202828	0.00133338	0.000822998	0.000535612	0.000322677	0.000210236	0.000124453	8.13111e-005	4.72557e-005	3.07999e-005	1.76964e-005	1.16468e-005	6.87762e-006	4.83231e-006	3.27516e-006	2.76034e-006	2.47683e-006	2.80068e-006	
N6	0.0453197	0.0450279	0.0468753	0.0502836	0.0547538	0.0598506	0.0651458	0.070161	0.0732633	0.0747993	0.0731337	0.069319	0.0623502	0.0541257	0.0443168	0.0349843	0.0259415	0.0185773	0.0124618	0.00810464	0.0049275	0.00292085	0.00161619	0.00087801	0.000445352	0.000223633	0.000105106	4.9359e-005	2.18454e-005	9.74956e-006	4.14678e-006	1.79507e-006	7.57402e-007	3.35302e-007	1.59428e-007	1.01714e-007	
N7	0.034608	0.035027	0.037663	0.0420533	0.047798	0.0545231	0.0618154	0.0691471	0.0748515	0.0789037	0.0794196	0.0770419	0.070609	0.0619957	0.0510488	0.0402054	0.0295364	0.0208034	0.0136029	0.00858402	0.00500157	0.00284558	0.00148312	0.000768638	0.000360874	0.000172946	7.37987e-005	3.32602e-005	1.30704e-005	5.66492e-006	2.1174e-006	9.36231e-007	3.8297e-007	2.07426e-007	1.24035e-007	1.12506e-007	
N8	0.00739311	0.00828382	0.0105862	0.0145627	0.0205947	0.0290283	0.0399985	0.0532883	0.0674087	0.0816334	0.0930428	0.100632	0.101173	0.0954727	0.0826936	0.0667592	0.0490407	0.0335653	0.0208079	0.0120937	0.00635014	0.00316536	0.00142234	0.000618262	0.000241708	9.36727e-005	3.25521e-005	1.15313e-005	3.6722e-006	1.22731e-006	3.74554e-007	1.22615e-007	3.78272e-008	1.26523e-008	4.31715e-009	2.04038e-009	
N9	0.00210717	0.00263727	0.00406408	0.00699448	0.0124736	0.0219473	0.0369383	0.0582981	0.0845969	0.112056	0.132982	0.140224	0.129278	0.103808	0.0718263	0.0428882	0.0219399	0.00966855	0.00364772	0.00118897	0.000332479	8.08641e-005	1.69371e-005	3.11958e-006	4.9736e-007	7.09487e-008	8.82078e-009	1.00951e-009	1.02069e-010	9.98501e-012	8.92808e-013	8.26214e-014	7.25526e-015	6.62549e-016	5.75539e-017	7.01848e-018	
N10	0.00200791	0.00252563	0.00396658	0.00699735	0.0126686	0.0222268	0.0367517	0.0567358	0.0813287	0.107554	0.129036	0.138256	0.1301	0.106658	0.0754666	0.0461433	0.0241862	0.0110098	0.00427485	0.00148914	0.000435398	0.000132672	3.15023e-005	1.24435e-005	2.80342e-006	1.62048e-006	3.37535e-007	1.95796e-007	3.49621e-008	1.75179e-008	2.6422e-009	1.12553e-009	1.49231e-010	5.97663e-011	1.30745e-011	1.08998e-011	
Blatta_orientalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	6.00447e-005	9.0108e-005	0.000365038	0.00251379	0.0152374	0.0646177	0.174403	0.280475	0.25909	0.141819	0.0484546	0.0109499	0.00171371	0.000193865	1.63392e-005	1.05789e-006	5.36308e-008	2.18145e-009	7.19948e-011	1.97343e-012	4.51317e-014	8.86124e-016	1.48915e-017	2.23717e-019	2.95934e-021	3.69691e-023	4.18983e-025	4.74749e-027	4.95634e-029	5.30446e-031	5.20554e-033	5.17472e-035	4.6868e-037	4.18911e-039	3.41054e-041	3.07301e-043	
Periplaneta_australasiae	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Periplaneta_fuliginosa	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
