NODE	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
N1	0.0876674	0.0858382	0.0824896	0.0780355	0.072846	0.0672138	0.0613515	0.0554153	0.0495381	0.0438511	0.0384878	0.0335758	0.029231	0.0255302	0.0223817	0.0197037	0.0174235	0.0154763	0.0138055	0.0123619	0.0111041	0.00999792	0.00901633	0.00813875	0.00735029	0.00664066	0.00600299	0.00543264	0.00492621	0.00448083	0.00409416	0.00376562	0.00350077	0.00332471	
N2	0.244856	0.102094	0.0531326	0.0367061	0.031466	0.0305714	0.0320968	0.035366	0.0395984	0.0435878	0.0319002	0.027473	0.0200738	0.016976	0.013221	0.0114757	0.00947847	0.008721	0.00791589	0.00811979	0.00834078	0.00952961	0.0106408	0.0126749	0.0142489	0.0164566	0.0175099	0.0186845	0.018167	0.0175107	0.0156557	0.0137707	0.0115935	0.0103868	
N3	0.243346	0.101381	0.0525996	0.0362096	0.0310257	0.0302674	0.0320036	0.035503	0.0399853	0.0447966	0.032129	0.0278406	0.0199085	0.0169273	0.0129498	0.011338	0.00924901	0.00865558	0.00781972	0.00822606	0.00843522	0.00987724	0.0109551	0.013278	0.0147233	0.0171719	0.0179162	0.019198	0.0182018	0.0174731	0.0152604	0.0133712	0.0111843	0.0107921	
N4	0.122971	0.0544128	0.0348026	0.0336923	0.0401161	0.045702	0.0442513	0.036388	0.0268578	0.0192562	0.00983759	0.00790787	0.00766071	0.0121623	0.0198453	0.0357403	0.0529123	0.0742087	0.0814105	0.0817619	0.0640225	0.0458691	0.0259007	0.0135074	0.00563839	0.00219572	0.000695581	0.000207176	5.10027e-005	1.18799e-005	2.38924e-006	4.49751e-007	7.55998e-008	1.43586e-008	
N5	0.11867	0.0570547	0.0412269	0.0405965	0.0409791	0.0352331	0.0254132	0.0165705	0.0108325	0.00813778	0.00585161	0.00877384	0.015984	0.0347817	0.0620103	0.0972815	0.11415	0.110287	0.0788151	0.0464949	0.0204008	0.00764423	0.0021391	0.000545409	0.000103001	1.98332e-005	2.7589e-006	4.70218e-007	5.95624e-008	1.08636e-008	1.68366e-009	2.69767e-010	3.39946e-011	4.46621e-012	
N6	0.113866	0.0586122	0.0431591	0.0369799	0.02884	0.018549	0.0103946	0.00588751	0.00427186	0.00519597	0.00736955	0.0177051	0.0385456	0.0800809	0.121594	0.147008	0.124204	0.0816777	0.0373536	0.0139777	0.00363784	0.000899296	0.000152669	3.25477e-005	4.33245e-006	8.77802e-007	9.23006e-008	1.54743e-008	1.26804e-009	1.82958e-010	1.8541e-011	2.24345e-012	1.95055e-013	1.79726e-014	
N7	0.0813549	0.0430854	0.0269796	0.0163639	0.00871178	0.00449066	0.00289132	0.00307852	0.00612332	0.0180703	0.0364596	0.0826863	0.130234	0.174884	0.162552	0.117293	0.0570363	0.0211673	0.00524807	0.00110198	0.000158181	2.55383e-005	2.77563e-006	4.42334e-007	3.987e-008	5.42546e-009	3.69429e-010	3.84475e-011	2.01737e-012	1.72096e-013	1.02212e-014	6.86032e-016	3.29764e-017	1.68503e-018	
N8	0.0692209	0.0349644	0.0207884	0.0123267	0.00653219	0.00355414	0.00273722	0.00375999	0.0092178	0.0292616	0.0546693	0.109804	0.152761	0.180236	0.151882	0.0983933	0.0426414	0.0137625	0.00288933	0.000525221	6.03565e-005	1.02186e-005	8.36237e-007	2.2346e-007	1.51532e-008	4.99052e-009	2.75647e-010	7.84664e-011	2.49743e-012	5.15379e-013	1.73481e-014	3.3015e-015	2.30614e-016	4.28871e-017	
N9	0.0346615	0.0173065	0.0113732	0.00786939	0.00505101	0.00362178	0.00405953	0.00913957	0.0273293	0.0720599	0.112429	0.14162	0.142758	0.151256	0.131628	0.083534	0.0327462	0.0093512	0.00171647	0.00040113	6.48694e-005	2.07292e-005	2.84686e-006	6.75444e-007	6.35445e-008	9.92478e-009	6.27015e-010	6.57717e-011	2.78379e-012	2.11789e-013	8.30989e-015	5.23828e-016	2.05768e-017	1.08186e-018	
