NODE	2	3	4	5	6	7	8	9	10	11	12	13	14	
N1	1.31334e-009	0.0328021	2.00161e-007	8.28065e-009	0.967161	3.67608e-005	6.2245e-010	6.0231e-014	3.37133e-019	8.0645e-021	1.63843e-018	1.93313e-020	8.95118e-023	
N2	2.74861e-009	0.00548294	3.27261e-008	2.4877e-007	0.994513	3.56963e-006	6.54654e-011	5.13662e-014	3.78357e-014	6.63867e-014	4.22637e-009	2.85163e-014	4.14593e-016	
N3	9.13654e-010	0.00443118	8.57568e-009	1.21871e-007	0.995566	2.474e-006	1.727e-011	2.88104e-014	5.8657e-014	4.24682e-013	4.55386e-009	2.15415e-014	4.8038e-016	
N4	1.16072e-010	0.000188634	1.60702e-008	5.89592e-007	0.999806	4.899e-006	1.33095e-010	2.40455e-013	2.8257e-014	3.11475e-012	6.9614e-009	1.81684e-013	1.32693e-015	
N5	2.31626e-012	4.25306e-005	2.68112e-010	1.26639e-006	0.999955	7.12672e-007	1.35641e-012	3.5183e-015	1.40148e-013	3.30063e-011	7.11606e-009	1.97903e-014	7.87671e-017	
N6	2.17702e-017	1.1128e-007	2.59381e-014	2.68174e-008	1	4.31051e-009	8.99765e-018	3.55484e-017	3.32207e-014	3.71358e-011	7.19239e-009	5.20414e-017	3.63971e-021	
N7	1.94633e-017	3.32598e-008	4.87421e-014	1.4643e-006	0.768072	3.05974e-009	5.20939e-018	3.11939e-018	4.4788e-007	0.00621521	0.225711	4.9712e-010	5.75984e-013	
N8	2.52577e-020	1.3121e-010	7.11551e-015	3.98508e-009	0.0722456	2.89308e-010	1.321e-018	3.38991e-017	1.06674e-009	0.0121537	0.915601	5.41995e-009	8.33965e-013	
N9	7.05815e-020	1.1674e-010	4.46928e-015	4.26134e-008	0.0681862	4.11786e-010	2.45478e-018	4.31262e-018	2.8464e-009	0.0942871	0.837527	8.96869e-009	5.01385e-011	
N10	9.78169e-018	1.17256e-010	1.69048e-011	2.7581e-006	0.0257633	2.22223e-008	5.96108e-014	1.84913e-013	1.55971e-006	0.587276	0.386955	8.78789e-007	3.92833e-008	
Atrachelacris_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
Scotussa_daguerrei	0	0	0	0	0	0	0	0	0	1	0	0	0	
Dichromatos_lilloanus	0	0	0	0	0	0	0	0	0	1	0	0	0	
N11	2.28869e-016	1.9361e-009	2.03655e-010	1.4589e-008	0.0442254	1.24094e-007	4.27507e-012	1.36632e-010	4.60403e-008	0.00392667	0.951804	3.82687e-005	5.68008e-006	
N12	4.30264e-028	3.90185e-013	5.79955e-017	9.03569e-011	4.54166e-005	1.64548e-012	6.41117e-020	7.33232e-016	1.93301e-010	0.0107513	0.989203	3.3745e-007	3.39978e-011	
Leiotettix_pulcher	0	0	0	0	0	0	0	0	0	1	0	0	0	
Scotussa_lemniscata	0	0	0	0	0	0	0	0	0	0	1	0	0	
Scotussa_impudica	0	0	0	0	0	0	0	0	0	0	1	0	0	
N13	6.76182e-014	1.58504e-008	2.81988e-008	0.0219155	0.619796	8.3573e-007	9.44447e-012	2.30156e-009	0.00820349	0.265106	0.0849779	1.78605e-007	5.67532e-009	
Chlorus_bolivianus	0	0	0	0	0	0	0	0	1	0	0	0	0	
Ronderosia_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
N14	4.68386e-016	3.92962e-008	1.92068e-011	1.77301e-008	1	1.60149e-007	1.71658e-012	5.35894e-013	1.91641e-012	7.5617e-012	7.21751e-009	2.81799e-015	8.14014e-017	
N15	4.06608e-016	1.57897e-008	2.22327e-010	3.82251e-008	1	3.06173e-007	3.96401e-013	7.23696e-014	5.66135e-014	1.21405e-012	7.21802e-009	6.09846e-015	1.34768e-016	
