NODE	2	3	4	5	6	7	8	9	10	11	12	13	14	
N1	1.91663e-010	0.0164105	4.34627e-008	2.89919e-009	0.983576	1.39049e-005	8.45791e-011	6.82097e-018	5.65516e-020	2.73167e-021	1.46491e-018	1.06551e-020	2.82848e-023	
N2	8.54098e-009	0.00570178	7.08085e-008	1.05068e-006	0.994287	1.03819e-005	1.925e-010	6.64511e-013	1.47977e-012	9.76755e-013	2.17272e-009	2.15505e-014	9.77509e-016	
N3	5.41218e-013	3.15833e-005	1.2708e-010	2.54825e-008	0.999968	2.52581e-007	1.74845e-013	1.90941e-017	3.23854e-017	2.33689e-014	4.39357e-009	3.97466e-015	9.06527e-019	
N4	1.53697e-013	2.27034e-005	1.76906e-011	1.32357e-008	0.999977	1.6147e-007	1.71638e-014	9.9166e-018	5.90895e-017	2.18286e-014	4.40233e-009	1.85366e-015	4.31376e-018	
N5	3.37503e-015	4.50712e-007	3.23536e-011	1.01753e-005	0.999989	8.39107e-008	4.91714e-015	6.25197e-015	5.15501e-014	6.8463e-012	4.46763e-009	4.10349e-016	1.5219e-019	
N6	2.14939e-014	4.47597e-008	3.61651e-010	0.00177782	0.740938	1.22034e-007	8.75148e-014	4.55716e-011	0.00231091	0.159229	0.0957444	1.54025e-008	1.01849e-010	
N7	3.49187e-018	1.03881e-009	4.75652e-012	4.23436e-007	0.0467129	3.38076e-009	1.21166e-014	1.05771e-013	1.17015e-005	0.279194	0.674081	7.88494e-008	1.80806e-010	
Atrachelacris_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
N8	4.32091e-019	1.25245e-010	3.0175e-013	5.74457e-008	0.0187423	7.59665e-010	3.05797e-016	9.18224e-014	2.85375e-007	0.283016	0.698241	7.7361e-008	4.22404e-010	
N9	4.86497e-019	1.16918e-011	3.8063e-013	1.77956e-007	0.00064025	5.36698e-010	2.25084e-015	9.177e-014	9.8748e-007	0.914511	0.0848478	2.38322e-007	2.98842e-009	
Dichromatos_lilloanus	0	0	0	0	0	0	0	0	0	1	0	0	0	
Ronderosia_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	
N10	6.82675e-019	3.73096e-011	5.27383e-013	8.28699e-009	0.00223813	1.24352e-009	2.04192e-014	4.78991e-012	1.70391e-007	0.269624	0.728131	6.45705e-006	9.57693e-008	
N11	3.57009e-020	3.19019e-012	2.81425e-014	1.60347e-011	0.000315571	1.21853e-010	1.27468e-013	4.92572e-012	1.91841e-008	0.0404998	0.959107	7.63541e-005	1.3138e-006	
N12	1.04861e-023	7.15747e-015	2.30448e-017	9.96259e-012	6.60656e-006	3.95019e-013	1.9729e-018	1.03846e-014	2.26915e-009	0.0417743	0.958218	6.06975e-007	3.47872e-010	
Leiotettix_pulcher	0	0	0	0	0	0	0	0	0	1	0	0	0	
Scotussa_lemniscata	0	0	0	0	0	0	0	0	0	0	1	0	0	
Scotussa_impudica	0	0	0	0	0	0	0	0	0	0	1	0	0	
