NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	
N1	6.10051e-005	0.142987	0.847481	0.00946908	2.2308e-006	7.75049e-011	1.04137e-017	2.45075e-019	3.68081e-021	2.45173e-023	6.304e-026	8.50666e-029	7.0872e-032	4.59235e-035	
N2	0.000155153	0.191436	0.788917	0.019476	1.57807e-005	1.41652e-009	7.83042e-012	4.12677e-014	1.402e-014	5.12299e-018	6.47667e-020	1.0471e-024	4.83016e-028	1.16847e-031	
N3	0.00101913	0.100041	0.696074	0.200153	0.002648	2.05313e-005	4.34176e-005	7.74509e-007	5.75626e-007	1.99141e-010	3.25394e-011	8.83575e-015	1.10775e-016	5.04901e-018	
N4	1.33779e-031	2.69596e-031	1.23853e-011	8.96869e-006	0.99999	1.08976e-006	2.23376e-012	5.24644e-032	1.82788e-031	1.03017e-031	2.42637e-031	8.59686e-032	1.58418e-031	5.03816e-031	
Acanthops_falcata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
Pseudacanthops_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N5	8.32829e-005	0.00896631	0.478336	0.505024	0.0073403	0.00016533	7.66166e-005	4.49747e-006	3.06179e-006	1.61444e-007	1.85746e-007	3.51061e-009	9.40406e-011	1.6021e-012	
Liturgusa_cursor	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
Liturgusa_maya	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N6	0.000318856	0.675296	0.323408	0.000976156	4.5516e-007	1.75311e-009	1.17429e-011	2.35246e-012	6.04199e-011	1.0622e-012	2.45836e-013	2.40334e-017	1.1371e-018	1.07213e-020	
N7	0.000225547	0.770608	0.229101	6.518e-005	2.54665e-009	2.49026e-012	2.22985e-012	1.0906e-011	8.78079e-011	2.99636e-013	4.88233e-015	1.10351e-019	3.35926e-023	3.14774e-026	
N8	0.000141601	0.790273	0.209499	8.64766e-005	4.23465e-009	1.77194e-011	5.5196e-010	2.28354e-010	4.76742e-009	7.96618e-013	2.27667e-014	2.68896e-019	7.48265e-023	1.65415e-026	
N9	9.45564e-005	0.809526	0.190079	0.000124272	1.13992e-008	3.66533e-010	2.53093e-007	5.68682e-007	0.000175454	1.67402e-008	2.60878e-009	1.33297e-014	1.6489e-017	4.75042e-021	
N10	8.96556e-005	0.600028	0.0447977	7.54511e-006	3.08814e-010	5.68392e-011	1.90052e-007	5.27446e-005	0.35222	0.00187029	0.000934585	3.2622e-008	1.19184e-010	4.19215e-014	
N11	0.000135395	0.358069	0.0282247	9.26905e-006	1.77447e-009	1.35756e-009	1.40209e-006	0.000443919	0.594079	0.0151588	0.00387734	1.2786e-006	4.70345e-009	9.55257e-011	
N12	8.17381e-007	0.0178529	1.18145e-005	9.97784e-011	5.25316e-015	1.85811e-012	1.88562e-007	0.00101824	0.980539	0.00057617	9.74464e-007	6.35641e-012	9.87569e-017	9.69687e-021	
N13	6.41864e-006	0.00760485	1.95544e-006	1.05199e-010	1.04213e-013	1.20638e-011	5.52089e-007	0.00440356	0.987247	0.000735329	1.91054e-007	6.51807e-012	6.51754e-014	3.45914e-015	
N14	3.35404e-007	0.00335738	4.25154e-006	8.43337e-011	1.77879e-015	2.03067e-013	1.42887e-008	0.000429296	0.991867	0.00434006	1.50631e-006	4.67513e-011	6.65589e-013	7.01215e-015	
N15	1.05384e-008	0.00035983	1.65189e-008	9.37265e-014	4.16777e-019	4.7592e-015	1.74804e-009	0.000143454	0.99917	0.000326851	6.60747e-009	3.1084e-014	2.12945e-017	3.61043e-020	
N16	1.46523e-008	0.000318879	1.69291e-008	1.50872e-013	1.6528e-018	2.61184e-014	4.46644e-009	0.000204578	0.99912	0.000356929	1.03372e-008	7.85478e-014	4.29654e-015	2.0171e-015	
Antemna_rapax	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N17	5.16995e-012	1.39318e-006	4.65854e-012	2.54082e-018	1.31839e-023	9.53079e-018	2.78806e-011	1.89852e-005	0.999961	1.90012e-005	2.79808e-011	2.42139e-017	1.78899e-021	9.65461e-026	
N18	9.97247e-012	2.21023e-007	9.30992e-012	8.52888e-017	2.96593e-019	2.07648e-014	3.34219e-009	0.000163389	0.999674	0.00016236	3.30072e-009	5.08526e-014	6.9799e-016	6.93045e-018	
Polyspilota_aeruginosa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Tenodera_aridifolia	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
